中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,15 ms,442 Mbps,56627 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,69 ms,491 Mbps,62873 kB/s
152.70.56.137,443,2a0b:21c0:1007:ca:0:abb6:6465:fb58,DE,Frankfurt,隧道,117 ms,175 Mbps,22425 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,288 Mbps,36966 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,896 Mbps,114688 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,24 ms,35 Mbps,4501 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,164 Mbps,20992 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,61 ms,452 Mbps,57856 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,68 ms,471 Mbps,60313 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,60 ms,397 Mbps,50892 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,66 ms,221 Mbps,28364 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,109 ms,44 Mbps,5684 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,28 ms,38 Mbps,4891 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,185 Mbps,23756 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,47 ms,5 Mbps,658 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,68 ms,407 Mbps,52121 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,413 Mbps,52940 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,443 Mbps,56729 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,56 ms,425 Mbps,54476 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,35 Mbps,4578 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,36 ms,2 Mbps,350 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,35 ms,66 Mbps,8454 kB/s
144.22.252.124,443,144.22.252.124,BR,S
