中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,269 Mbps,34508 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,84 ms,600 Mbps,76800 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,434 Mbps,55603 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,368 Mbps,47206 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,403 Mbps,51609 kB/s
35.197.23.75,443,35.197.106.247,US,Seattle,隧道,50 ms,464 Mbps,59392 kB/s
192.18.150.121,443,192.18.150.121,CA,Toronto,中转,33 ms,793 Mbps,101580 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,53 ms,391 Mbps,50073 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,57 ms,52 Mbps,6664 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,33 ms,40 Mbps,5167 kB/s
35.230.79.26,443,35.197.106.247,US,Seattle,隧道,58 ms,416 Mbps,53248 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,177 Mbps,22732 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,405 Mbps,51916 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,368 Mbps,47104 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,45 ms,604 Mbps,77312 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,321 Mbps,41164 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,31 ms,539 Mbps,69017 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,161 Mbps,20684 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,119 Mbps,15257 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,227 Mbps,29081 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,20 ms,288 Mbps,36966 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,48 ms,35 Mbps,4533 kB/s
13.57.182.91,443,2a09:bac5:6447:28::4:256,US,San Jose,隧道,65 ms,240 Mbps,30822 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,157 ms,48 Mbps,6255 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,179 Mbps,22937 kB/s
146.70.175.168,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,104 ms,81 Mbps,10444 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,45 Mbps,5852 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,106 ms,47 Mbps,6034 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,52 ms,387 Mbps,49561 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,36 ms,99 Mbps,12697 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,209 ms,79 Mbps,10137 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,117 ms,180 Mbps,23040 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,210 ms,67 Mbps,8683 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,191 ms,91 Mbps,11673 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,21 ms,35 Mbps,4517 kB/s
146.70.175.109,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,104 ms,155 Mbps,19865 kB/s
146.70.175.114,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,101 ms,155 Mbps,19865 kB/s
141.147.93.181,443,2606:f240:f00:a683:0:38fe:4009:5c71,US,Frankfurt,隧道,110 ms,172 Mbps,22118 kB/s
146.70.175.177,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,101 ms,96 Mbps,12390 kB/s
146.70.175.120,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,102 ms,194 Mbps,24883 kB/s
146.70.175.102,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,101 ms,195 Mbps,24985 kB/s
146.70.175.98,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,102 ms,46 Mbps,5957 kB/s
132.226.211.247,443,2a0b:21c0:100a:1b0:0:3e01:ac1a:a234,DE,Frankfurt,隧道,276 ms,83 Mbps,10649 kB/s
18.163.233.64,443,18.163.233.64,US,Hong Kong,中转,186 ms,88 Mbps,11264 kB/s
47.245.33.33,443,47.245.33.33,JP,Tokyo,中转,148 ms,32 Mbps,4220 kB/s
8.210.9.129,443,8.210.9.129,HK,Hong Kong,中转,276 ms,68 Mbps,8810 kB/s
8.219.111.175,443,8.219.111.175,69 Mbps,8911 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,185 ms,15 Mbps,1960 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,298 ms,2 Mbps,278 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,211 ms,76 Mbps,9778 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,214 ms,74 Mbps,9494 kB/s
132.145.12.116,443,2606:f240:f00:b2ed:0:9aac:87f8:9d8a,US,Frankfurt,隧道,198 ms,196 Mbps,25190 kB/s
143.47.252.169,443,2a0b:21c0:100a:1f9:0:f5b5:1152:9fe2,DE,Frankfurt,隧道,164 ms,89 Mbps,11468 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,211 ms,67 Mbps,8649 kB/s
168.138.212.87,443,168.138.212.87,JP,Tokyo,中转,217 ms,65 Mbps,8376 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,212 ms,84 Mbps,10854 kB/s
140.83.86.166,443,140.83.86.166,JP,Osaka,中转,355 ms,30 Mbps,3912 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,66 ms,832 Mbps,106496 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,214 ms,65 Mbps,8400 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,217 ms,80 Mbps,10342 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,68 ms,281 Mbps,36044 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,308 ms,65 Mbps,8336 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,24 ms,690 Mbps,88371 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,208 ms,63 Mbps,8135 kB/s
204.110.220.3,443,204.110.220.35,US,,隧道,59 ms,323 Mbps,41369 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,108 ms,184 Mbps,23552 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,57 ms,400 Mbps,51200 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,45 ms,888 Mbps,113664 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,342 ms,24 Mbps,3167 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,164 ms,339 Mbps,43417 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,210 ms,8 Mbps,1146 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,108 ms,157 Mbps,20172 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,45 ms,571 Mbps,73113 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,13 ms,824 Mbps,105472 kB/s
54.203.85.46,443,204.110.220.184,US,,隧道,61 ms,277 Mbps,35532 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,205 ms,3 Mbps,413 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,107 ms,169 Mbps,21708 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,221 ms,67 Mbps,8601 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,222 ms,45 Mbps,5825 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,107 ms,205 Mbps,26316 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,106 ms,53 Mbps,6847 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,19 ms,82 Mbps,10547 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,112 ms,197 Mbps,25292 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,97 ms,223 Mbps,28569 kB/s
146.70.175.125,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,136 ms,179 Mbps,22937 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,109 ms,191 Mbps,24473 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,107 ms,190 Mbps,24371 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,100 ms,32 Mbps,4212 kB/s
