中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:76a0:e18::26b:52,US,Los Angeles,隧道,20 ms,66 Mbps,8550 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,339 Mbps,43417 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,349 Mbps,44748 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,52 ms,784 Mbps,100352 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,1864 Mbps,238592 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,18 ms,35 Mbps,4550 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,22 ms,500 Mbps,64102 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,56 ms,832 Mbps,106496 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,15 ms,507 Mbps,64921 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,644 Mbps,82534 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,40 ms,92 Mbps,11776 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,29 ms,217 Mbps,27852 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,35 ms,132 Mbps,16896 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,11 ms,670 Mbps,85811 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,150 ms,41 Mbps,5348 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,62 ms,295 Mbps,37785 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,60 ms,2 Mbps,289 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,69 ms,48 Mbps,6168 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,202 Mbps,25907 kB/s
130.162.175.136,443,2a0b:21c0:100a:1b7:0:48e4:5218:8930,DE,Frankfurt,隧道,163 ms,108 Mbps,13824 kB/s
192.9.158.188,443,2a09:bac5:6444:28::4:2fc,US,San Jose,隧道,29 ms,218 Mbps,27955 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,59 ms,46 Mbps,6003 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,14 ms,10 Mbps,1316 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,142 ms,388 Mbps,49766 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,217 ms,46 Mbps,6002 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,165 ms,41 Mbps,5281 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,158 ms,89 Mbps,11468 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,141 Mbps,18124 kB/s
143.47.240.52,443,98.98.156.26,DE,Frankfurt,隧道,156 ms,88 Mbps,11366 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,129 ms,3 Mbps,405 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,144 ms,46 Mbps,5968 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,37 Mbps,4863 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,157 ms,41 Mbps,5250 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,147 ms,28 Mbps,3618 kB/s
158.101.141.78,443,158.101.141.78,JP,Tokyo,中转,150 ms,1 Mbps,250 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,129 ms,120 Mbps,15462 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,105 ms,219 Mbps,28057 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,39 Mbps,4997 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,159 ms,84 Mbps,10854 kB/s
152.70.60.77,443,2a0b:21c0:100a:1b4:0:7830:36b6:ac00,DE,Frankfurt,隧道,161 ms,114 Mbps,14643 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,168 ms,34 Mbps,4366 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,129 ms,147 Mbps,18841 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,120 Mbps,15360 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,153 ms,110 Mbps,14131 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,168 ms,92 Mbps,11776 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,108 Mbps,13926 kB/s
