中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac1:76e0:118::c7:e,US,Buffalo,隧道,16 ms,88 Mbps,11264 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,725 Mbps,92876 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,54 ms,26 Mbps,3417 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,60 ms,653 Mbps,83660 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,39 ms,43 Mbps,5569 kB/s
34.82.76.253,443,35.230.41.220,US,Seattle,隧道,66 ms,324 Mbps,41574 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,18 ms,1128 Mbps,144384 kB/s
192.18.150.121,443,192.18.150.121,CA,Toronto,中转,61 ms,789 Mbps,101068 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,86 ms,238 Mbps,30515 kB/s
35.230.79.26,443,34.83.240.231,US,Seattle,隧道,69 ms,308 Mbps,39526 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,298 Mbps,38195 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,270 Mbps,34611 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,265 Mbps,33996 kB/s
193.123.34.7,443,2a0b:21c0:1007:1c7:0:1a75:8e53:86ef,DE,Frankfurt,隧道,202 ms,19 Mbps,2460 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,42 Mbps,5426 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,73 ms,62 Mbps,8041 kB/s
43.153.80.208,443,43.153.80.208,,colo.txt:San Jose,中转,0 ms,276 Mbps,35430 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,86 ms,266 Mbps,34099 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,61 ms,25 Mbps,3209 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,256 Mbps,32768 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,71 ms,290 Mbps,37171 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,262 Mbps,33587 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,86 ms,137 Mbps,17612 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,86 ms,48 Mbps,6264 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,206 Mbps,26419 kB/s
146.70.175.104,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,121 ms,245 Mbps,31436 kB/s
146.70.175.188,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,84 ms,243 Mbps,31129 kB/s
146.70.175.189,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,82 ms,239 Mbps,30617 kB/s
35.197.23.75,443,34.83.240.231,US,Seattle,隧道,68 ms,317 Mbps,40652 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,46 Mbps,5893 kB/s
13.57.182.91,443,2a09:bac5:6447:28::4:256,US,San Jose,隧道,87 ms,278 Mbps,35635 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,267 Mbps,34201 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,37 ms,556 Mbps,71168 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,294 Mbps,37683 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,89 ms,37 Mbps,4807 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,87 ms,216 Mbps,27750 kB/s
146.70.175.122,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,110 ms,232 Mbps,29696 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,1103 ms,257 Mbps,32972 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,215 ms,33 Mbps,4311 kB/s
146.70.175.163,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,83 ms,224 Mbps,28774 kB/s
146.70.175.100,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,110 ms,229 Mbps,29388 kB/s
