中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.134.77,443,2a09:bac5:60ee:78::c:2d5,US,Los Angeles,隧道,66 ms,42 Mbps,5383 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,93 ms,310 Mbps,39731 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,280 Mbps,35942 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,234 ms,36 Mbps,4718 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,294 Mbps,37683 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,94 ms,48 Mbps,6267 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,85 ms,44 Mbps,5632 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,600 Mbps,76902 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,27 ms,840 Mbps,107520 kB/s
35.183.163.195,443,3.96.153.59,CA,,隧道,19 ms,984 Mbps,125952 kB/s
144.22.252.124,443,144.22.252.124,BR,S
