中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,396 Mbps,50688 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,19 ms,1024 Mbps,131072 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,151 ms,363 Mbps,46489 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,146 ms,232 Mbps,29696 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,75 ms,1000 Mbps,128000 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,968 Mbps,123904 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,33 ms,622 Mbps,79667 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,59 ms,1160 Mbps,148480 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,56 ms,392 Mbps,50176 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,129 Mbps,16588 kB/s
47.88.93.96,443,47.251.149.48,US,San Jose,隧道,77 ms,5 Mbps,673 kB/s
47.89.182.61,443,47.251.149.54,US,San Jose,隧道,75 ms,2 Mbps,314 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,37 ms,556 Mbps,71270 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,137 ms,37 Mbps,4762 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,134 ms,128 Mbps,16486 kB/s
192.9.138.241,443,192.9.138.241,1032 Mbps,132096 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,21 ms,590 Mbps,75571 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,187 ms,42 Mbps,5387 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,178 ms,40 Mbps,5198 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,23 ms,1040 Mbps,133120 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,60 ms,523 Mbps,66969 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,142 ms,116 Mbps,14950 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,68 ms,1128 Mbps,144384 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,142 ms,132 Mbps,16896 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,61 ms,133 Mbps,17100 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,158 ms,43 Mbps,5560 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,190 ms,23 Mbps,2983 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,143 ms,25 Mbps,3241 kB/s
