中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,39 ms,237 Mbps,30412 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,32 ms,671 Mbps,85913 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,41 ms,360 Mbps,46080 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,36 ms,912 Mbps,116736 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1448 Mbps,185344 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,42 ms,682 Mbps,87347 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,31 ms,904 Mbps,115712 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,21 ms,8 Mbps,1083 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,23 ms,904 Mbps,115712 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,83 ms,360 Mbps,46080 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,9 ms,848 Mbps,108544 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,416 Mbps,53350 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,126 Mbps,16179 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,157 ms,148 Mbps,19046 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,98 ms,44 Mbps,5748 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,164 ms,42 Mbps,5461 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,151 ms,3 Mbps,444 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,197 Mbps,25292 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,182 ms,3 Mbps,419 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,77 ms,49 Mbps,6398 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,95 ms,1 Mbps,168 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,79 ms,50 Mbps,6463 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,124 Mbps,15974 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,25 ms,414 Mbps,53043 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,62 ms,396 Mbps,50790 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,89 ms,43 Mbps,5509 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,137 ms,146 Mbps,18739 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,157 ms,24 Mbps,3102 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,206 Mbps,26419 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,28 ms,904 Mbps,115712 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,176 ms,103 Mbps,13209 kB/s
141.148.230.93,443,98.98.166.178,US,Frankfurt,隧道,162 ms,108 Mbps,13824 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,153 ms,2 Mbps,275 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,166 ms,45 Mbps,5800 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,162 ms,26 Mbps,3353 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,189 ms,42 Mbps,5431 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,133 ms,43 Mbps,5569 kB/s
144.22.252.124,443,144.22.252.124,BR,S
