中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,224 Mbps,28672 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,670 Mbps,85811 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,18 ms,35 Mbps,4589 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,43 ms,625 Mbps,80076 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,1704 Mbps,218112 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,24 ms,46 Mbps,6004 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,27 ms,920 Mbps,117760 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,17 ms,647 Mbps,82841 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,53 ms,112 Mbps,14438 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,49 ms,33 Mbps,4236 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,252 Mbps,32256 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,29 ms,1240 Mbps,158720 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,55 ms,1352 Mbps,173056 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,18 ms,63 Mbps,8089 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,34 ms,782 Mbps,100147 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,36 ms,444 Mbps,56934 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:68,US,Los Angeles,隧道,22 ms,49 Mbps,6321 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,368 Mbps,47206 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,48 ms,832 Mbps,106496 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,43 ms,265 Mbps,33996 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,34 ms,461 Mbps,59084 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,72 ms,1376 Mbps,176128 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,60 ms,46 Mbps,5919 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,181 ms,145 Mbps,18636 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,134 ms,361 Mbps,46284 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,131 ms,145 Mbps,18636 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,200 Mbps,25702 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,153 Mbps,19660 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,121 Mbps,15564 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,120 Mbps,15360 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,88 ms,1 Mbps,154 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,142 ms,125 Mbps,16076 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,70 ms,144 Mbps,18534 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,9 Mbps,1166 kB/s
141.147.72.109,443,163.123.193.4,DE,Frankfurt,隧道,153 ms,94 Mbps,12083 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,69 ms,157 Mbps,20172 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,90 Mbps,11571 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,444 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,153 ms,109 Mbps,14028 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,133 ms,34 Mbps,4428 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,213 ms,107 Mbps,13721 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:100,KR,Seoul,隧道,200 ms,123 Mbps,15769 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,162 ms,96 Mbps,12288 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,131 ms,148 Mbps,19046 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,135 ms,43 Mbps,5538 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,132 ms,47 Mbps,6039 kB/s
146.56.41.148,443,146.56.41.148,KR,Seoul,中转,143 ms,41 Mbps,5268 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,159 ms,110 Mbps,14131 kB/s
138.2.141.187,443,2a0b:21c0:1007:ca:0:3ca7:dcdb:3dd4,DE,Frankfurt,隧道,165 ms,92 Mbps,11878 kB/s
144.22.252.124,443,144.22.252.124,BR,S
