中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,333 Mbps,42700 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,59 ms,323 Mbps,41369 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,323 Mbps,41369 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,42 ms,1208 Mbps,154624 kB/s
192.9.237.203,443,192.9.237.203,US,San Jose,中转,56 ms,63 Mbps,8167 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,7 ms,1616 Mbps,206848 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,44 ms,1440 Mbps,184320 kB/s
192.9.158.188,443,2a09:bac5:6443:1232::1d0:59,US,San Jose,隧道,56 ms,215 Mbps,27545 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,79 ms,699 Mbps,89497 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,57 ms,896 Mbps,114688 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,79 ms,46 Mbps,5930 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,23 ms,832 Mbps,106496 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,31 ms,1664 Mbps,212992 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,3 ms,1456 Mbps,186368 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,657 Mbps,84172 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,30 ms,3 Mbps,489 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,30 ms,644 Mbps,82432 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,161 ms,42 Mbps,5424 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,214 ms,132 Mbps,16896 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,143 ms,125 Mbps,16076 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,62 ms,349 Mbps,44748 kB/s
146.56.40.69,443,2602:ffe4:407:20d9:0:b919:93a7:9d99,SG,Singapore,隧道,184 ms,83 Mbps,10649 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,101 ms,15 Mbps,2042 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,15 ms,292 Mbps,37478 kB/s
152.70.248.96,443,2a09:bac1:3f00:90::22:10f,KR,Seoul,隧道,130 ms,1 Mbps,192 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,106 ms,29 Mbps,3838 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,105 ms,328 Mbps,42086 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,93 ms,169 Mbps,21708 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,204 ms,112 Mbps,14438 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,132 ms,131 Mbps,16793 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,174 ms,39 Mbps,5005 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,132 ms,83 Mbps,10649 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,149 ms,48 Mbps,6194 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,158 Mbps,20275 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,154 ms,107 Mbps,13721 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,184 ms,120 Mbps,15462 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,145 ms,38 Mbps,4991 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,173 ms,3 Mbps,384 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,145 ms,46 Mbps,6010 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,160 ms,116 Mbps,14950 kB/s
168.138.212.87,443,168.138.212.87,JP,Tokyo,中转,165 ms,107 Mbps,13721 kB/s
146.56.41.148,443,146.56.41.148,KR,Seoul,中转,133 ms,45 Mbps,5765 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,131 ms,47 Mbps,6079 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,169 ms,6 Mbps,805 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,317 ms,41 Mbps,5312 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,151 Mbps,19353 kB/s
152.67.44.30,443,152.67.44.30,BR,S
