中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,26 ms,569 Mbps,72908 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,28 ms,636 Mbps,81510 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,92 ms,93 Mbps,11980 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,20 ms,453 Mbps,58060 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,235 Mbps,30105 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,48 Mbps,6203 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,228 Mbps,29184 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,206 Mbps,26419 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,221 Mbps,28364 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,91 ms,360 Mbps,46182 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,70 ms,364 Mbps,46694 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,97 ms,116 Mbps,14848 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,95 ms,41 Mbps,5312 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,137 ms,42 Mbps,5483 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,80 ms,304 Mbps,38912 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,69 ms,404 Mbps,51814 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:11,US,Los Angeles,隧道,87 ms,46 Mbps,5913 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,44 Mbps,5659 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,319 Mbps,40857 kB/s
193.123.33.235,443,163.123.193.5,DE,Frankfurt,隧道,93 ms,264 Mbps,33792 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,246 Mbps,31539 kB/s
141.147.34.224,443,23.236.112.222,DE,Frankfurt,隧道,124 ms,140 Mbps,17920 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,68 ms,400 Mbps,51200 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,105 ms,345 Mbps,44236 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,291 Mbps,37273 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,130 Mbps,16691 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,128 Mbps,16486 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,6 Mbps,889 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,21 ms,34 Mbps,4465 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,191 ms,88 Mbps,11264 kB/s
130.162.61.88,443,98.98.166.194,US,Frankfurt,隧道,106 ms,248 Mbps,31846 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,187 ms,87 Mbps,11161 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,207 ms,38 Mbps,4872 kB/s
143.47.177.139,443,2a0b:21c0:1007:c7:0:173d:d49a:477e,DE,Frankfurt,隧道,95 ms,242 Mbps,31027 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,204 ms,34 Mbps,4399 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,240 ms,1 Mbps,255 kB/s
132.226.228.204,443,2607:a400:a:6c:0:e85:f1c1:ab3e,US,Los Angeles,隧道,203 ms,87 Mbps,11161 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,111 ms,48 Mbps,6168 kB/s
140.238.6.130,443,107.151.176.202,US,Los Angeles,隧道,232 ms,71 Mbps,9192 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,217 ms,31 Mbps,4035 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,248 ms,33 Mbps,4317 kB/s
141.144.206.183,443,2a0b:21c0:100a:1b5:0:87ee:5e65:5fc8,DE,Frankfurt,隧道,125 ms,249 Mbps,31948 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,117 ms,100 Mbps,12902 kB/s
131.186.21.128,443,107.151.176.66,US,Los Angeles,隧道,249 ms,65 Mbps,8356 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,109 ms,256 Mbps,32768 kB/s
146.56.138.221,443,2607:a400:a:16b:0:fe6c:1a69:343c,US,Los Angeles,隧道,247 ms,65 Mbps,8413 kB/s
8.219.120.126,443,47.245.125.52,SG,Singapore,隧道,258 ms,53 Mbps,6866 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,257 ms,0 Mbps,54 kB/s
146.56.135.88,443,2607:a400:a:6b:0:c04f:f82e:ea8b,US,Los Angeles,隧道,237 ms,61 Mbps,7907 kB/s
138.2.175.160,443,2a0b:21c0:1007:1ca:0:8b13:31b9:a65b,DE,Frankfurt,隧道,137 ms,228 Mbps,29286 kB/s
8.222.240.106,443,8.222.210.246,SG,Singapore,隧道,250 ms,51 Mbps,6597 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,222 ms,83 Mbps,10649 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,234 ms,27 Mbps,3556 kB/s
8.212.48.236,443,47.76.21.99,HK,Hong Kong,隧道,255 ms,70 Mbps,9018 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,250 ms,36 Mbps,4631 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,219 ms,33 Mbps,4344 kB/s
146.56.171.229,443,2607:a400:a:6c:0:4087:4abe:b4ee,US,Los Angeles,隧道,254 ms,61 Mbps,7846 kB/s
8.222.156.4,443,47.245.125.52,SG,Singapore,隧道,272 ms,53 Mbps,6881 kB/s
64.110.66.155,443,2607:a400:a:16b:0:ca42:91aa:be8f,US,Los Angeles,隧道,220 ms,78 Mbps,9986 kB/s
8.219.101.120,443,8.222.210.246,SG,Singapore,隧道,252 ms,49 Mbps,6389 kB/s
8.222.214.5,443,8.222.236.107,SG,Singapore,隧道,269 ms,49 Mbps,6370 kB/s
8.219.180.25,443,8.222.236.107,SG,Singapore,隧道,287 ms,50 Mbps,6417 kB/s
130.162.155.169,443,2607:a400:a:6c:0:85c8:b8c6:7726,US,Los Angeles,隧道,232 ms,60 Mbps,7806 kB/s
