中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,588 Mbps,75264 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,281 Mbps,36044 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,50 ms,429 Mbps,54988 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,108 ms,403 Mbps,51609 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,368 Mbps,47206 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,48 ms,424 Mbps,54374 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,430 Mbps,55091 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,54 ms,420 Mbps,53862 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,49 ms,206 Mbps,26419 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,379 Mbps,48537 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,32 ms,527 Mbps,67481 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,383 Mbps,49049 kB/s
47.253.86.6,443,47.253.86.6,US,Ashburn,中转,44 ms,260 Mbps,33382 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,26 ms,34 Mbps,4365 kB/s
34.82.76.253,443,34.19.102.69,US,Seattle,隧道,51 ms,390 Mbps,49971 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,185 Mbps,23756 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,349 Mbps,44748 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,73 ms,984 Mbps,125952 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,66 ms,413 Mbps,52940 kB/s
