中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,6 ms,500 Mbps,64000 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,121 Mbps,15564 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,279 Mbps,35737 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,338 Mbps,43315 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,253 Mbps,32460 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,196 Mbps,25190 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,247 Mbps,31641 kB/s
35.230.79.26,443,34.168.8.124,US,Seattle,隧道,70 ms,332 Mbps,42496 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,141 ms,315 Mbps,40345 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,90 ms,44 Mbps,5660 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,42 ms,531 Mbps,67993 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,183 ms,189 Mbps,24268 kB/s
144.24.188.240,443,144.24.188.240,DE,Frankfurt,中转,92 ms,44 Mbps,5726 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,8 ms,50 Mbps,6448 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,36 ms,50 Mbps,6430 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,69 ms,46 Mbps,5946 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,48 Mbps,6176 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,73 ms,567 Mbps,72601 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,187 ms,48 Mbps,6249 kB/s
130.162.188.73,443,2a0b:21c0:100a:1b5:0:6157:95ff:99b9,DE,Frankfurt,隧道,98 ms,116 Mbps,14848 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,198 Mbps,25395 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,376 Mbps,48230 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,92 ms,46 Mbps,5997 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,49 ms,76 Mbps,9806 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,227 Mbps,29081 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,121 ms,354 Mbps,45363 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,106 ms,534 Mbps,68403 kB/s
35.197.23.75,443,34.168.8.124,US,Seattle,隧道,69 ms,289 Mbps,37068 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,9 ms,33 Mbps,4287 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,76 ms,77 Mbps,9916 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,120 ms,264 Mbps,33792 kB/s
144.21.59.252,443,2a0b:21c0:1007:1c9:0:5f52:543e:b226,DE,Frankfurt,隧道,114 ms,181 Mbps,23244 kB/s
130.162.238.141,443,2606:f240:f00:a683:0:8381:623d:e2dc,US,Frankfurt,隧道,229 ms,224 Mbps,28672 kB/s
141.147.74.20,443,141.147.74.20,GB,London,中转,82 ms,288 Mbps,36864 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,224 ms,66 Mbps,8464 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,28 ms,411 Mbps,52633 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,220 Mbps,28262 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,96 ms,169 Mbps,21708 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,152 ms,356 Mbps,45670 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,153 ms,48 Mbps,6179 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,70 ms,317 Mbps,40652 kB/s
141.148.225.142,443,141.148.225.142,NL,Amsterdam,中转,92 ms,125 Mbps,16076 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,231 ms,2 Mbps,289 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,220 ms,62 Mbps,8063 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,242 ms,33 Mbps,4224 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,217 ms,107 Mbps,13721 kB/s
