中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,25 ms,1952 Mbps,249856 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,18 ms,1304 Mbps,166912 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,23 ms,74 Mbps,9584 kB/s
35.230.79.26,443,34.168.81.122,US,Seattle,隧道,25 ms,888 Mbps,113664 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,414 Mbps,53043 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,22 ms,759 Mbps,97177 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,652 Mbps,83558 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,64 ms,318 Mbps,40755 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,18 ms,1224 Mbps,156672 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,3 ms,2040 Mbps,261120 kB/s
35.197.23.75,443,34.168.81.122,US,Seattle,隧道,35 ms,864 Mbps,110592 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,6 Mbps,855 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,7 ms,9 Mbps,1242 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,152 ms,389 Mbps,49868 kB/s
152.70.119.237,443,2a09:bac1:76a0:1cf0::1d2:12,US,San Jose,隧道,120 ms,53 Mbps,6893 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,41 ms,64 Mbps,8296 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,49 ms,694 Mbps,88883 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,73 ms,186 Mbps,23859 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,289 Mbps,37068 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,155 ms,43 Mbps,5528 kB/s
132.226.31.178,443,2a09:bac5:60eb:183c::26a:a2,US,Los Angeles,隧道,34 ms,46 Mbps,5926 kB/s
129.153.126.67,443,2a09:bac5:60eb:183c::26a:a9,US,Los Angeles,隧道,27 ms,43 Mbps,5549 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,364 Mbps,46592 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,43 Mbps,5505 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,86 ms,456 Mbps,58368 kB/s
64.110.103.69,443,64.110.103.69,JP,41 Mbps,5308 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,75 ms,127 Mbps,16281 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,64 ms,44 Mbps,5656 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,140 ms,137 Mbps,17612 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,61 ms,160 Mbps,20582 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,134 Mbps,17203 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,82 ms,56 Mbps,7293 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,77 ms,45 Mbps,5876 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,101 Mbps,13004 kB/s
84.235.173.139,443,163.123.193.10,DE,Frankfurt,隧道,155 ms,102 Mbps,13107 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,155 ms,80 Mbps,10240 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,97 Mbps,12492 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,129 Mbps,16588 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,7 Mbps,972 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,135 ms,136 Mbps,17510 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,114 ms,112 Mbps,14438 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,131 ms,84 Mbps,10752 kB/s
144.21.35.5,443,2a0b:21c0:100a:1b2:0:10a:3e32:d171,DE,Frankfurt,隧道,155 ms,108 Mbps,13824 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,116 Mbps,14848 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:10b,KR,Seoul,隧道,132 ms,136 Mbps,17408 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,434 kB/s
152.70.234.188,443,152.70.234.188,KR,Seoul,中转,133 ms,45 Mbps,5838 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,150 ms,106 Mbps,13619 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,130 ms,127 Mbps,16281 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,23 ms,546 Mbps,69939 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,135 ms,139 Mbps,17817 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,156 ms,35 Mbps,4497 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,156 ms,44 Mbps,5672 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,153 ms,40 Mbps,5176 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,149 ms,116 Mbps,14950 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,160 ms,101 Mbps,13004 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,151 ms,126 Mbps,16179 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,154 ms,44 Mbps,5734 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,21 ms,116 Mbps,14848 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,71 ms,300 Mbps,38502 kB/s
152.70.83.37,443,152.70.83.37,JP,Osaka,中转,154 ms,112 Mbps,14336 kB/s
64.110.98.49,443,104.28.206.113,JP,Osaka,隧道,164 ms,40 Mbps,5171 kB/s
54.203.85.46,443,204.110.220.69,US,,隧道,25 ms,638 Mbps,81715 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,193 ms,39 Mbps,5009 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,225 ms,0 Mbps,14 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,279 ms,44 Mbps,5687 kB/s
8.222.155.206,443,8.222.155.206,SG,Singapore,中转,242 ms,24 Mbps,3199 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,53 ms,329 Mbps,42188 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,167 ms,4 Mbps,513 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,62 ms,318 Mbps,40755 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,21 ms,702 Mbps,89907 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,60 ms,20 Mbps,2681 kB/s
129.146.139.227,443,129.146.139.227,US,,中转,19 ms,59 Mbps,7568 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,165 ms,116 Mbps,14950 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,153 ms,108 Mbps,13824 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,154 ms,60 Mbps,7765 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,159 ms,104 Mbps,13414 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,158 ms,108 Mbps,13926 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,32 ms,87 Mbps,11161 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,203 ms,105 Mbps,13516 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,157 ms,99 Mbps,12697 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,166 ms,98 Mbps,12595 kB/s
150.230.149.208,443,150.230.149.208,DE,,中转,156 ms,43 Mbps,5564 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,218 ms,100 Mbps,12800 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,221 ms,46 Mbps,5898 kB/s
129.146.138.227,443,2a09:bac5:60ea:1846::26b:60,US,Los Angeles,隧道,76 ms,24 Mbps,3133 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,157 ms,92 Mbps,11776 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::1d3:6d,US,San Jose,隧道,61 ms,90 Mbps,11571 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,25 ms,566 Mbps,72499 kB/s
138.2.229.77,443,138.2.229.77,US,San Jose,中转,48 ms,88 Mbps,11264 kB/s
192.18.141.27,443,192.18.141.27,US,San Jose,中转,67 ms,74 Mbps,9533 kB/s
150.136.169.72,443,150.136.169.72,US,Ashburn,中转,139 ms,118 Mbps,15155 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,88 ms,68 Mbps,8765 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,154 ms,109 Mbps,14028 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,128 ms,139 Mbps,17817 kB/s
140.238.37.208,443,2603:c021:8014:2f20:8113:6e70:2fc2:cf3c,JP,Osaka,隧道,151 ms,43 Mbps,5562 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,128 ms,100 Mbps,12800 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,159 ms,100 Mbps,12800 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,74 ms,26 Mbps,3384 kB/s
144.22.252.124,443,144.22.252.124,BR,S
