中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
140.238.35.140,443,140.238.35.140,JP,Tokyo,中转,225 ms,32 Mbps,4103 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,199 ms,84 Mbps,10854 kB/s
138.2.169.224,443,163.123.193.6,DE,Frankfurt,隧道,105 ms,231 Mbps,29593 kB/s
146.56.159.219,443,2607:a400:a:16b:0:4a8c:a3e6:c123,US,Los Angeles,隧道,242 ms,64 Mbps,8317 kB/s
146.56.170.1,443,2607:a400:a:16b:0:b96:ec0:8e1b,US,Los Angeles,隧道,246 ms,69 Mbps,8867 kB/s
129.154.197.62,443,2607:a400:a:6c:0:1977:d22e:d5e5,US,Los Angeles,隧道,245 ms,68 Mbps,8727 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,117 ms,168 Mbps,21504 kB/s
8.222.152.141,443,47.245.125.52,SG,Singapore,隧道,253 ms,60 Mbps,7757 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,227 ms,3 Mbps,489 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,248 ms,59 Mbps,7655 kB/s
8.219.143.224,443,8.222.220.238,SG,Singapore,隧道,259 ms,63 Mbps,8116 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,239 ms,34 Mbps,4402 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,224 ms,34 Mbps,4357 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,239 ms,71 Mbps,9181 kB/s
8.212.48.236,443,47.76.21.100,HK,Hong Kong,隧道,231 ms,71 Mbps,9204 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,238 ms,35 Mbps,4593 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,210 ms,82 Mbps,10547 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,217 ms,81 Mbps,10444 kB/s
8.219.48.207,443,8.219.142.198,SG,Singapore,隧道,245 ms,58 Mbps,7525 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,224 ms,14 Mbps,1820 kB/s
130.162.136.170,443,2607:a400:a:6b:0:33d2:4f46:62f3,US,Los Angeles,隧道,240 ms,75 Mbps,9669 kB/s
8.219.222.211,443,47.245.125.52,SG,Singapore,隧道,243 ms,43 Mbps,5530 kB/s
146.56.169.208,443,2607:a400:a:16b:0:e682:e4f0:75d7,US,Los Angeles,隧道,258 ms,72 Mbps,9227 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,209 ms,80 Mbps,10240 kB/s
146.56.149.172,443,2607:a400:a:16b:0:8c74:3314:f7da,US,Los Angeles,隧道,268 ms,56 Mbps,7180 kB/s
146.56.143.97,443,2607:a400:a:16b:0:8d13:d317:c2fd,US,Los Angeles,隧道,246 ms,60 Mbps,7761 kB/s
8.219.82.140,443,47.236.58.234,SG,Singapore,隧道,248 ms,51 Mbps,6602 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,259 ms,2 Mbps,330 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,235 ms,94 Mbps,12083 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,188 ms,35 Mbps,4523 kB/s
8.212.44.95,443,47.76.21.114,HK,Hong Kong,隧道,250 ms,77 Mbps,9939 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,233 ms,61 Mbps,7864 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,255 ms,0 Mbps,8 kB/s
152.70.95.80,443,2602:ffe4:407:20d9:0:dc71:6eb7:b941,SG,Singapore,隧道,283 ms,48 Mbps,6195 kB/s
8.219.119.152,443,8.222.236.107,SG,Singapore,隧道,248 ms,61 Mbps,7892 kB/s
8.218.31.104,443,8.218.31.104,HK,Hong Kong,中转,253 ms,3 Mbps,483 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,249 ms,88 Mbps,11264 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,36 Mbps,4664 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,191 ms,83 Mbps,10649 kB/s
193.122.119.158,443,2607:a400:a:6c:0:e8cf:c768:713f,US,Los Angeles,隧道,245 ms,61 Mbps,7824 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,225 ms,36 Mbps,4691 kB/s
152.69.195.36,443,152.69.195.36,JP,Osaka,中转,285 ms,35 Mbps,4502 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,265 ms,2 Mbps,272 kB/s
8.222.134.129,443,47.245.125.52,SG,Singapore,隧道,266 ms,42 Mbps,5445 kB/s
8.219.201.195,443,47.236.58.234,SG,Singapore,隧道,257 ms,62 Mbps,7946 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,221 ms,33 Mbps,4253 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,59 ms,61 Mbps,7841 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,27 ms,2 Mbps,311 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,110 ms,45 Mbps,5803 kB/s
132.145.234.82,443,2a0b:21c0:1007:1cb:0:d1c7:5d0e:538a,DE,Frankfurt,隧道,129 ms,141 Mbps,18124 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,109 ms,47 Mbps,6140 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,143 ms,41 Mbps,5310 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,29 Mbps,3811 kB/s
143.47.188.117,443,209.177.81.218,DE,Frankfurt,隧道,128 ms,229 Mbps,29388 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,168 ms,212 Mbps,27238 kB/s
8.218.202.1,443,8.218.202.1,HK,Hong Kong,中转,264 ms,84 Mbps,10854 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,39 ms,57 Mbps,7325 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,95 ms,46 Mbps,5946 kB/s
130.162.159.247,443,2607:a400:a:16b:0:48fa:fb0e:e4bd,US,Los Angeles,隧道,265 ms,57 Mbps,7386 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,126 ms,266 Mbps,34099 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,119 ms,4 Mbps,602 kB/s
152.70.240.125,443,2607:a400:a:6b:0:26f5:1e9a:6bf9,US,Los Angeles,隧道,212 ms,77 Mbps,9956 kB/s
8.210.140.91,443,240b:4001:278:8403:0:7dda:af33:563f,HK,Hong Kong,隧道,245 ms,58 Mbps,7529 kB/s
8.222.79.51,443,8.216.92.214,JP,Tokyo,隧道,286 ms,46 Mbps,5989 kB/s
146.56.157.39,443,2607:a400:a:16b:0:613:9b19:7b7f,US,Los Angeles,隧道,256 ms,75 Mbps,9725 kB/s
152.70.44.52,443,2a0b:21c0:1007:1ca:0:2da1:7003:7cb9,DE,Frankfurt,隧道,111 ms,231 Mbps,29593 kB/s
146.56.190.81,443,107.151.176.166,US,Los Angeles,隧道,257 ms,66 Mbps,8456 kB/s
141.147.187.233,443,141.147.187.233,JP,Tokyo,中转,262 ms,70 Mbps,8993 kB/s
132.226.236.194,443,107.151.176.166,US,Los Angeles,隧道,278 ms,67 Mbps,8634 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,251 ms,39 Mbps,5057 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,203 ms,47 Mbps,6074 kB/s
152.70.49.31,443,98.98.156.18,DE,Frankfurt,隧道,105 ms,239 Mbps,30617 kB/s
8.219.78.53,443,8.219.78.53,SG,Singapore,中转,310 ms,50 Mbps,6453 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,13 ms,8 Mbps,1150 kB/s
158.101.205.13,443,2a0b:21c0:1007:c9:0:251e:21c3:36bb,DE,Frankfurt,隧道,146 ms,117 Mbps,15052 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,116 ms,41 Mbps,5363 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,311 ms,30 Mbps,3966 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,261 ms,32 Mbps,4148 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,256 ms,69 Mbps,8916 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,108 ms,45 Mbps,5861 kB/s
150.230.62.103,443,2603:c023:8:c6ee:e0a7:ed47:4a61:5473,JP,Osaka,隧道,237 ms,76 Mbps,9763 kB/s
8.222.191.43,443,8.222.191.43,SG,Singapore,中转,255 ms,71 Mbps,9175 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,290 ms,50 Mbps,6486 kB/s
8.219.178.65,443,8.222.236.107,SG,Singapore,隧道,285 ms,40 Mbps,5121 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,116 ms,41 Mbps,5361 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,27 ms,6 Mbps,819 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,229 ms,2 Mbps,383 kB/s
130.162.144.191,443,2a09:bac1:3f60:90::20b:60,KR,Seoul,隧道,246 ms,29 Mbps,3737 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,266 ms,56 Mbps,7295 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,85 ms,300 Mbps,38400 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,80 ms,110 Mbps,14131 kB/s
8.222.147.254,443,47.245.84.175,SG,Singapore,隧道,274 ms,63 Mbps,8122 kB/s
141.148.220.141,443,2a09:bac1:3680:18::242:29,IN,Mumbai,隧道,226 ms,40 Mbps,5151 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,51 ms,65 Mbps,8361 kB/s
64.110.90.118,443,2607:a400:a:16b:0:7457:98bb:e1ee,US,Los Angeles,隧道,246 ms,79 Mbps,10137 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,202 ms,32 Mbps,4171 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,246 ms,14 Mbps,1919 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,237 ms,17 Mbps,2185 kB/s
152.70.37.180,443,2607:a400:a:6c:0:1782:e0be:53b8,US,Los Angeles,隧道,251 ms,64 Mbps,8309 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,230 ms,32 Mbps,4204 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,200 ms,77 Mbps,9932 kB/s
130.162.147.175,443,2607:a400:a:16b:0:19fc:283a:20c,US,Los Angeles,隧道,214 ms,72 Mbps,9250 kB/s
8.219.120.195,443,8.222.236.107,SG,Singapore,隧道,269 ms,22 Mbps,2875 kB/s
8.219.141.154,443,47.236.1.53,SG,Singapore,隧道,262 ms,53 Mbps,6812 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,218 ms,3 Mbps,489 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,205 ms,94 Mbps,12083 kB/s
146.56.157.175,443,2607:a400:a:16b:0:bb02:c719:bea9,US,Los Angeles,隧道,264 ms,61 Mbps,7920 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,252 ms,79 Mbps,10137 kB/s
8.219.144.126,443,47.236.51.143,SG,Singapore,隧道,238 ms,56 Mbps,7277 kB/s
8.219.74.127,443,8.222.207.55,SG,Singapore,隧道,229 ms,57 Mbps,7363 kB/s
158.101.95.140,443,2602:ffe4:407:20d9:0:e6c:d5b4:e2cd,SG,Singapore,隧道,250 ms,2 Mbps,341 kB/s
8.219.10.61,443,8.222.220.238,SG,Singapore,隧道,236 ms,59 Mbps,7592 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,254 ms,68 Mbps,8735 kB/s
152.70.98.173,443,2602:ffe4:407:21d9:0:4f6a:16b3:62c7,SG,Singapore,隧道,660 ms,1 Mbps,188 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,500 ms,28 Mbps,3626 kB/s
8.218.26.21,443,8.218.26.21,HK,Hong Kong,中转,222 ms,0 Mbps,22 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,0 ms,0 Mbps,40 kB/s
