中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,523 Mbps,66969 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,248 Mbps,31744 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,296 Mbps,37990 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,41 ms,352 Mbps,45158 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,67 ms,312 Mbps,40038 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,45 ms,554 Mbps,70963 kB/s
193.122.197.111,443,193.122.197.111,415 Mbps,53145 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,261 ms,29 Mbps,3782 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,42 Mbps,5414 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,248 Mbps,31846 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,311 Mbps,39833 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,177 Mbps,22732 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,82 ms,41 Mbps,5369 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:c,US,Buffalo,隧道,17 ms,80 Mbps,10342 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,63 ms,403 Mbps,51609 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,68 ms,62 Mbps,7958 kB/s
141.144.205.158,443,163.123.193.10,DE,Frankfurt,隧道,102 ms,193 Mbps,24780 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,81 Mbps,10444 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,86 ms,110 Mbps,14131 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,33 ms,788 Mbps,100864 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,74 ms,272 Mbps,34816 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,237 Mbps,30412 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,253 Mbps,32460 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,10 ms,30 Mbps,3967 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,65 ms,284 Mbps,36352 kB/s
104.168.13.195,443,104.168.13.195,US,San Jose,中转,68 ms,258 Mbps,33075 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,86 ms,7 Mbps,956 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,223 ms,60 Mbps,7758 kB/s
152.67.65.201,443,152.67.65.201,CH,Milan,中转,97 ms,49 Mbps,6342 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,67 ms,308 Mbps,39424 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,66 ms,50 Mbps,6400 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,92 ms,247 Mbps,31641 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,240 Mbps,30822 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,93 ms,47 Mbps,6047 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,87 ms,5 Mbps,670 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,49 Mbps,6384 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,193 ms,36 Mbps,4649 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,170 Mbps,21811 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,309 Mbps,39628 kB/s
158.101.210.88,443,2606:f240:f00:2be4:0:695e:7224:3fb2,US,Frankfurt,隧道,91 ms,202 Mbps,25907 kB/s
193.123.33.251,443,2a0b:21c0:1007:c9:0:5fc1:d493:c18,DE,Frankfurt,隧道,90 ms,175 Mbps,22425 kB/s
141.147.89.208,443,98.98.166.198,AE,Frankfurt,隧道,93 ms,187 Mbps,23961 kB/s
141.147.4.147,443,98.98.166.182,AE,Frankfurt,隧道,96 ms,200 Mbps,25600 kB/s
130.162.169.141,443,2a0b:21c0:100a:1b4:0:f09f:5167:425b,DE,Frankfurt,隧道,98 ms,109 Mbps,14028 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,148 Mbps,19046 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,223 ms,52 Mbps,6732 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,223 ms,62 Mbps,8022 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,67 ms,287 Mbps,36761 kB/s
54.92.17.121,443,54.92.17.121,JP,Tokyo,中转,160 ms,93 Mbps,11980 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,92 Mbps,11776 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,223 ms,54 Mbps,6947 kB/s
45.32.25.171,443,45.32.25.171,JP,Tokyo,中转,159 ms,100 Mbps,12902 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,215 ms,32 Mbps,4195 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,216 ms,13 Mbps,1749 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,220 ms,37 Mbps,4738 kB/s
129.154.50.159,443,129.154.50.159,KR,Tokyo,中转,192 ms,72 Mbps,9289 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,224 ms,49 Mbps,6322 kB/s
132.226.230.177,443,128.14.104.155,US,Singapore,隧道,239 ms,46 Mbps,5936 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,232 ms,45 Mbps,5828 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,87 ms,185 Mbps,23756 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,125 ms,206 Mbps,26419 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,224 ms,70 Mbps,8981 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,53 ms,475 Mbps,60825 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,85 ms,6 Mbps,795 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,285 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,223 ms,61 Mbps,7822 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,224 ms,56 Mbps,7191 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,274 ms,60 Mbps,7704 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,88 ms,214 Mbps,27443 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,230 ms,58 Mbps,7471 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,231 ms,53 Mbps,6910 kB/s
8.219.66.156,443,8.219.66.156,SG,Osaka,中转,228 ms,45 Mbps,5859 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,85 ms,172 Mbps,22016 kB/s
54.203.85.46,443,204.110.220.204,US,,隧道,88 ms,232 Mbps,29798 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,13 ms,561 Mbps,71884 kB/s
