中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,87 ms,230 Mbps,29491 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,584 Mbps,74752 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,85 ms,200 Mbps,25702 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,64 ms,309 Mbps,39628 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,44 Mbps,5679 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,20 ms,573 Mbps,73420 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,93 ms,952 Mbps,121856 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,270 Mbps,34611 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,114 ms,280 Mbps,35942 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,79 ms,43 Mbps,5613 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,29 ms,233 Mbps,29900 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,86 ms,219 Mbps,28057 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,4 ms,34 Mbps,4404 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,87 ms,496 Mbps,63590 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,304 Mbps,39014 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,87 ms,245 Mbps,31436 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,256 Mbps,32870 kB/s
141.147.96.40,443,141.147.96.40,GB,London,中转,81 ms,52 Mbps,6707 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,65 ms,317 Mbps,40652 kB/s
192.9.138.241,443,192.9.138.241,US,282 Mbps,36147 kB/s
152.70.112.158,443,152.70.112.158,US,San Jose,中转,118 ms,46 Mbps,6005 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,314 Mbps,40243 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,97 ms,6 Mbps,842 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,85 ms,49 Mbps,6389 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,77 ms,48 Mbps,6199 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,254 Mbps,32563 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,70 ms,328 Mbps,41984 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,310 Mbps,39731 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,93 ms,48 Mbps,6200 kB/s
204.216.218.114,443,204.216.218.114,IT,Frankfurt,中转,108 ms,49 Mbps,6334 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,265 Mbps,33996 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::c:311,US,Los Angeles,隧道,153 ms,60 Mbps,7753 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,227 Mbps,29081 kB/s
89.168.64.134,443,2606:f240:f00:a683:0:dd29:8500:8b95,US,Frankfurt,隧道,85 ms,220 Mbps,28160 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,157 ms,46 Mbps,6009 kB/s
144.24.173.204,443,2606:f240:f00:5a42:0:3eb7:743a:55c0,US,Frankfurt,隧道,85 ms,221 Mbps,28364 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,62 Mbps,7983 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,210 ms,39 Mbps,5010 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,196 ms,92 Mbps,11878 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,143 ms,97 Mbps,12492 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,208 ms,33 Mbps,4274 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,246 ms,56 Mbps,7178 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,243 ms,56 Mbps,7268 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,222 ms,62 Mbps,8010 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,245 ms,50 Mbps,6467 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,203 ms,64 Mbps,8209 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,179 ms,73 Mbps,9400 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,172 ms,18 Mbps,2378 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,314 ms,64 Mbps,8192 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,228 ms,2 Mbps,264 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,83 ms,184 Mbps,23552 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,242 ms,61 Mbps,7901 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,286 ms,50 Mbps,6517 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,84 ms,232 Mbps,29798 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,261 ms,61 Mbps,7913 kB/s
140.83.86.166,443,140.83.86.166,JP,Osaka,中转,211 ms,31 Mbps,3995 kB/s
193.123.235.59,443,193.123.235.59,KR,Singapore,中转,182 ms,86 Mbps,11059 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,231 ms,46 Mbps,5917 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,23 ms,430 Mbps,55091 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,111 ms,524 Mbps,67174 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,245 ms,54 Mbps,7002 kB/s
8.219.66.156,443,8.219.66.156,SG,Singapore,中转,243 ms,49 Mbps,6375 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,29 ms,441 Mbps,56524 kB/s
193.123.81.105,443,193.123.81.105,AE,Zurich,中转,189 ms,46 Mbps,6012 kB/s
8.218.85.128,443,8.218.85.128,HK,Singapore,中转,228 ms,46 Mbps,5906 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,97 ms,225 Mbps,28876 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,231 ms,3 Mbps,397 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,90 ms,213 Mbps,27340 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,88 ms,235 Mbps,30105 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,286 ms,48 Mbps,6154 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,200 ms,57 Mbps,7399 kB/s
