中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,28 ms,630 Mbps,80691 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,244 Mbps,31334 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:9c,US,Los Angeles,隧道,77 ms,57 Mbps,7366 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,72 ms,86 Mbps,11059 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,59 ms,201 Mbps,25804 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,45 ms,589 Mbps,75468 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,317 Mbps,40652 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,44 Mbps,5676 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,235 Mbps,30105 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,306 Mbps,39219 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,116 ms,300 Mbps,38502 kB/s
35.197.23.75,443,34.82.144.89,US,Seattle,隧道,67 ms,325 Mbps,41676 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,260 Mbps,33382 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,29 ms,47 Mbps,6106 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,204 ms,235 Mbps,30105 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,93 ms,302 Mbps,38707 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,140 ms,292 Mbps,37376 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,209 ms,216 Mbps,27750 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,96 ms,256 Mbps,32870 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,227 Mbps,29081 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,87 ms,196 Mbps,25088 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,97 ms,313 Mbps,40140 kB/s
129.151.205.193,443,129.151.205.193,SE,Stockholm,中转,96 ms,200 Mbps,25600 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,274 Mbps,35123 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,22 ms,415 Mbps,53145 kB/s
