中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,1000 Mbps,128000 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,60 ms,450 Mbps,57651 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,73 ms,39 Mbps,5084 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,23 ms,848 Mbps,108544 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,267 Mbps,34201 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,117 ms,216 Mbps,27750 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,80 ms,687 Mbps,87961 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,111 ms,180 Mbps,23040 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,397 Mbps,50892 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,350 Mbps,44851 kB/s
198.46.188.190,443,2a09:bac1:7680:118::c7:9,US,Buffalo,隧道,25 ms,89 Mbps,11468 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,59 ms,193 Mbps,24780 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,221 ms,408 Mbps,52224 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,26 ms,676 Mbps,86528 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,510 Mbps,65331 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,62 ms,19 Mbps,2485 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,167 ms,384 Mbps,49152 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,108 ms,322 Mbps,41267 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,51 ms,49 Mbps,6355 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,40 ms,260 Mbps,33280 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,52 ms,443 Mbps,56729 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,140 Mbps,18022 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,53 ms,457 Mbps,58572 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,51 ms,46 Mbps,6015 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,51 ms,428 Mbps,54784 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,47 Mbps,6080 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,63 ms,421 Mbps,53964 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,49 Mbps,6318 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,94 ms,368 Mbps,47206 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,105 ms,42 Mbps,5376 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,112 ms,163 Mbps,20889 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,152 Mbps,19558 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,21 ms,39 Mbps,5017 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,195 Mbps,24985 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,139 Mbps,17817 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,108 ms,166 Mbps,21299 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,186 ms,238 Mbps,30515 kB/s
141.147.99.224,443,2606:f240:f00:2be4:0:bfe5:311c:37f,US,Frankfurt,隧道,106 ms,180 Mbps,23040 kB/s
141.147.75.193,443,2606:f240:f00:83a7:0:130c:665a:f4fe,US,Frankfurt,隧道,105 ms,171 Mbps,21913 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,208 ms,0 Mbps,45 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,196 ms,188 Mbps,24166 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,172 ms,34 Mbps,4400 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,217 ms,68 Mbps,8798 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,211 ms,74 Mbps,9547 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,206 ms,65 Mbps,8352 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,186 ms,90 Mbps,11571 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,211 ms,58 Mbps,7545 kB/s
141.148.242.90,443,2606:f240:f00:5a42:0:bd3:b9f1:fc69,US,Frankfurt,隧道,107 ms,176 Mbps,22630 kB/s
193.122.101.195,443,193.122.101.195,KR,Hong Kong,中转,169 ms,33 Mbps,4270 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,210 ms,38 Mbps,4921 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,210 ms,74 Mbps,9550 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,205 ms,40 Mbps,5236 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,179 ms,49 Mbps,6310 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,207 ms,37 Mbps,4807 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,212 ms,72 Mbps,9312 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,205 ms,69 Mbps,8911 kB/s
138.2.99.97,443,138.2.99.97,SG,Singapore,中转,226 ms,64 Mbps,8256 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,209 ms,84 Mbps,10854 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,301 ms,73 Mbps,9348 kB/s
8.210.118.122,443,8.210.118.122,HK,Hong Kong,中转,191 ms,4 Mbps,566 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,218 ms,62 Mbps,8003 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,219 ms,2 Mbps,285 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,180 ms,24 Mbps,3136 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,238 ms,65 Mbps,8435 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,211 ms,66 Mbps,8538 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,217 ms,49 Mbps,6328 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,214 ms,72 Mbps,9219 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,214 ms,68 Mbps,8812 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,61 ms,340 Mbps,43520 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,14 ms,824 Mbps,105472 kB/s
146.56.46.84,443,146.56.46.84,KR,Tokyo,中转,169 ms,36 Mbps,4708 kB/s
103.137.63.3,443,61.224.118.80,TW,,隧道,192 ms,73 Mbps,9409 kB/s
54.203.85.46,443,204.110.220.250,US,,隧道,76 ms,291 Mbps,37273 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,65 ms,16 Mbps,2160 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,58 ms,1384 Mbps,177152 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,60 ms,340 Mbps,43622 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,201 ms,3 Mbps,441 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,107 ms,163 Mbps,20889 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,65 ms,300 Mbps,38502 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,109 ms,135 Mbps,17305 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,53 ms,832 Mbps,106496 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,118 ms,168 Mbps,21606 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,108 ms,137 Mbps,17612 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,99 ms,112 Mbps,14438 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,109 ms,164 Mbps,21094 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,217 ms,83 Mbps,10649 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,220 ms,60 Mbps,7729 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,220 ms,62 Mbps,8054 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,109 ms,184 Mbps,23552 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,107 ms,173 Mbps,22220 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,111 ms,192 Mbps,24576 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,109 ms,193 Mbps,24780 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,18 ms,864 Mbps,110592 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,52 ms,45 Mbps,5776 kB/s
152.70.48.168,443,2a0b:21c0:1007:1cb:0:8215:9062:1efc,DE,Frankfurt,隧道,106 ms,200 Mbps,25702 kB/s
8.219.164.237,443,8.219.164.237,SG,Singapore,中转,212 ms,76 Mbps,9760 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,32 Mbps,4199 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,191 ms,10 Mbps,1288 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,94 ms,232 Mbps,29798 kB/s
150.230.249.48,443,150.230.249.48,KR,San Jose,中转,181 ms,82 Mbps,10547 kB/s
132.145.247.52,443,2606:f240:f00:83a7:0:8913:b80:e02b,US,Frankfurt,隧道,106 ms,175 Mbps,22425 kB/s
8.217.49.234,443,8.217.49.234,HK,,中转,195 ms,78 Mbps,10035 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,68 ms,0 Mbps,76 kB/s
150.230.195.190,443,2602:ffe4:407:20da:0:d810:8803:8b5b,SG,Singapore,隧道,229 ms,55 Mbps,7040 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,207 ms,63 Mbps,8182 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,218 ms,60 Mbps,7723 kB/s
8.218.85.128,443,8.218.85.128,HK,Hong Kong,中转,197 ms,57 Mbps,7418 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,206 ms,32 Mbps,4119 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,210 ms,72 Mbps,9319 kB/s
