中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,551 Mbps,70553 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,259 Mbps,33177 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,315 Mbps,40345 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,29 ms,37 Mbps,4754 kB/s
138.2.227.94,443,138.2.227.94,US,San Jose,中转,73 ms,42 Mbps,5486 kB/s
47.254.42.167,443,47.251.149.51,US,San Jose,隧道,69 ms,3 Mbps,412 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,260 Mbps,33280 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,29 ms,760 Mbps,97280 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,335 Mbps,42905 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,245 Mbps,31436 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,72 ms,52 Mbps,6741 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,73 ms,56 Mbps,7294 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,26 ms,513 Mbps,65740 kB/s
35.230.79.26,443,35.230.48.200,US,Seattle,隧道,71 ms,348 Mbps,44646 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,337 Mbps,43212 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,17 ms,488 Mbps,62464 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,316 Mbps,40448 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,284 Mbps,36352 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,55 ms,613 Mbps,78540 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,18 Mbps,2316 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,237 Mbps,30412 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,83 ms,216 Mbps,27750 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,160 ms,226 Mbps,28979 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,89 ms,111 Mbps,14233 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,88 ms,241 Mbps,30924 kB/s
129.151.244.9,443,129.151.244.9,FR,Marseille,中转,101 ms,26 Mbps,3363 kB/s
35.197.23.75,443,35.230.48.200,US,Seattle,隧道,67 ms,349 Mbps,44748 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,87 ms,285 Mbps,36556 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,95 ms,41 Mbps,5251 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,84 ms,35 Mbps,4588 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,272 Mbps,34918 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,69 ms,0 Mbps,38 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,84 ms,208 Mbps,26726 kB/s
132.226.135.38,443,2a0b:21c0:100a:1b0:0:c215:dfcf:d2c8,DE,Frankfurt,隧道,274 ms,126 Mbps,16179 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,182 ms,91 Mbps,11673 kB/s
192.9.158.188,443,2a09:bac5:6440:1232::1d0:c3,US,San Jose,隧道,72 ms,188 Mbps,24166 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,84 ms,54 Mbps,7034 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,76 ms,284 Mbps,36352 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,132 ms,260 Mbps,33280 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,91 ms,25 Mbps,3212 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,90 ms,172 Mbps,22016 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,60 ms,41 Mbps,5319 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,101 ms,46 Mbps,6001 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,68 ms,124 Mbps,15872 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,99 ms,47 Mbps,6055 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,216 Mbps,27648 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,181 ms,45 Mbps,5765 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,102 ms,45 Mbps,5815 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,181 ms,43 Mbps,5581 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,221 Mbps,28364 kB/s
141.148.224.37,443,2a0b:21c0:1007:c8:0:36e0:5a3b:dd66,DE,Frankfurt,隧道,91 ms,193 Mbps,24780 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,116 ms,143 Mbps,18329 kB/s
158.180.79.198,443,158.180.79.198,KR,Seoul,中转,181 ms,75 Mbps,9605 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,90 Mbps,11571 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,237 ms,83 Mbps,10649 kB/s
138.2.84.189,443,104.28.222.43,SG,Singapore,隧道,222 ms,58 Mbps,7458 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,34 Mbps,4443 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,189 ms,0 Mbps,24 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,252 ms,2 Mbps,308 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,201 ms,0 Mbps,28 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,85 ms,22 Mbps,2906 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,178 ms,29 Mbps,3795 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,200 ms,80 Mbps,10342 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,182 ms,40 Mbps,5132 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,181 ms,39 Mbps,5063 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,88 Mbps,11366 kB/s
8.213.134.177,443,47.251.149.53,US,San Jose,隧道,180 ms,2 Mbps,364 kB/s
8.216.88.20,443,47.251.149.52,US,San Jose,隧道,162 ms,2 Mbps,302 kB/s
138.2.123.70,443,138.2.123.70,KR,Tokyo,中转,178 ms,85 Mbps,10956 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,354 ms,59 Mbps,7573 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,198 ms,69 Mbps,8832 kB/s
152.69.162.101,443,152.69.162.101,AU,Sydney,中转,279 ms,69 Mbps,8898 kB/s
129.159.130.38,443,129.159.130.38,IL,Marseille,中转,211 ms,32 Mbps,4167 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,214 ms,33 Mbps,4322 kB/s
141.147.159.250,443,141.147.159.250,JP,Osaka,中转,209 ms,55 Mbps,7085 kB/s
8.213.135.201,443,47.251.149.51,US,San Jose,隧道,180 ms,1 Mbps,231 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,193 ms,57 Mbps,7410 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,93 ms,65 Mbps,8412 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,213 ms,67 Mbps,8620 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,202 ms,2 Mbps,379 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,347 ms,58 Mbps,7437 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,288 ms,54 Mbps,7036 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,69 ms,1 Mbps,166 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,84 ms,44 Mbps,5732 kB/s
141.144.253.109,443,141.144.253.109,DE,Paris,中转,245 ms,46 Mbps,5909 kB/s
130.61.170.78,443,130.61.170.78,DE,Paris,中转,193 ms,178 Mbps,22835 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,216 ms,31 Mbps,4009 kB/s
158.178.238.239,443,104.28.222.46,SG,Singapore,隧道,217 ms,30 Mbps,3884 kB/s
146.56.101.141,443,146.56.101.141,KR,Tokyo,中转,181 ms,28 Mbps,3662 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,210 ms,11 Mbps,1496 kB/s
8.209.77.140,443,47.251.149.53,US,San Jose,隧道,90 ms,2 Mbps,335 kB/s
8.209.250.150,443,47.251.149.50,US,San Jose,隧道,159 ms,2 Mbps,291 kB/s
8.211.197.133,443,47.251.149.54,US,San Jose,隧道,0 ms,2 Mbps,304 kB/s
8.208.115.133,443,47.251.149.52,US,San Jose,隧道,0 ms,2 Mbps,302 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,196 ms,0 Mbps,31 kB/s
