中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,30 ms,880 Mbps,112640 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,20 ms,1136 Mbps,145408 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,40 ms,546 Mbps,69939 kB/s
129.146.7.98,443,2a09:bac5:60ed:183c::26a:26,US,Los Angeles,隧道,20 ms,95 Mbps,12185 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,37 ms,656 Mbps,83968 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,22 ms,82 Mbps,10547 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,40 ms,603 Mbps,77209 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,35 ms,77 Mbps,9950 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,231 Mbps,29593 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,35 ms,1304 Mbps,166912 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,57 ms,616 Mbps,78950 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,18 ms,277 Mbps,35532 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,23 ms,62 Mbps,7971 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,30 ms,657 Mbps,84172 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,19 ms,936 Mbps,119808 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,495 Mbps,63385 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,88 ms,352 Mbps,45158 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,70 ms,342 Mbps,43827 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,45 ms,352 Mbps,45056 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,172 Mbps,22016 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,40 ms,607 Mbps,77721 kB/s
