中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,552 Mbps,70656 kB/s
150.230.157.113,443,163.123.193.9,DE,Frankfurt,隧道,90 ms,204 Mbps,26112 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,73 ms,320 Mbps,40960 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,90 ms,249 Mbps,31948 kB/s
193.123.188.254,443,2a0b:21c0:1007:1ca:0:fd3c:78ac:ba8,DE,Frankfurt,隧道,97 ms,202 Mbps,25907 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,414 Mbps,53043 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,324 Mbps,41472 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,72 ms,279 Mbps,35737 kB/s
141.148.244.98,443,2a0b:21c0:1007:1ca:0:3d1b:f5b7:55ee,DE,Frankfurt,隧道,89 ms,214 Mbps,27443 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,42 Mbps,5379 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,75 ms,253 Mbps,32460 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,62 ms,17 Mbps,2204 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,212 Mbps,27136 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,232 Mbps,29696 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:ed,US,Los Angeles,隧道,64 ms,63 Mbps,8126 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,83 ms,655 Mbps,83865 kB/s
158.101.209.110,443,98.98.166.170,US,Frankfurt,隧道,157 ms,224 Mbps,28672 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,141 ms,251 Mbps,32153 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,188 Mbps,24166 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,267 Mbps,34201 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,69 ms,736 Mbps,94208 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,116 ms,48 Mbps,6250 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,168 ms,1 Mbps,177 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,75 ms,326 Mbps,41779 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,72 ms,292 Mbps,37478 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,157 ms,296 Mbps,37990 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,33 ms,57 Mbps,7299 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,83 ms,47 Mbps,6082 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,188 ms,90 Mbps,11571 kB/s
130.61.23.77,443,130.61.23.77,180 Mbps,23142 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,220 Mbps,28262 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,211 Mbps,27033 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,207 Mbps,26521 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,170 ms,24 Mbps,3124 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,54 ms,401 Mbps,51404 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,85 ms,216 Mbps,27648 kB/s
132.226.31.178,443,2a09:bac5:60eb:183c::26a:3,US,Los Angeles,隧道,118 ms,31 Mbps,4071 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,84 ms,17 Mbps,2239 kB/s
