中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,516 Mbps,66048 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,296 Mbps,37990 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,336 Mbps,43008 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::312:1c,US,Toronto,隧道,22 ms,103 Mbps,13209 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,64 ms,282 Mbps,36147 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,41 ms,30 Mbps,3954 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,7 Mbps,971 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,66 ms,313 Mbps,40140 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,24 ms,566 Mbps,72499 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,72 ms,320 Mbps,41062 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,37 ms,45 Mbps,5794 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,91 ms,47 Mbps,6069 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,58 ms,64 Mbps,8264 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,82 ms,306 Mbps,39219 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,74 ms,506 Mbps,64819 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,96 Mbps,12288 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,89 ms,42 Mbps,5497 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,166 ms,244 Mbps,31232 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,93 ms,56 Mbps,7172 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,182 ms,214 Mbps,27443 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,89 ms,288 Mbps,36864 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,85 ms,123 Mbps,15769 kB/s
43.153.80.208,443,43.153.80.208,18 Mbps,2384 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,112 ms,8 Mbps,1135 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,156 ms,299 Mbps,38297 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,170 ms,34 Mbps,4429 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,260 Mbps,33280 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,204 Mbps,26112 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,89 ms,43 Mbps,5631 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,212 Mbps,27136 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,91 ms,130 Mbps,16691 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,286 Mbps,36659 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,45 Mbps,5866 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,227 ms,97 Mbps,12492 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,90 ms,208 Mbps,26726 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,200 Mbps,25702 kB/s
150.230.115.53,443,2606:f240:f00:2be4:0:bca2:b006:227a,US,Frankfurt,隧道,98 ms,178 Mbps,22835 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,205 ms,28 Mbps,3655 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,184 ms,88 Mbps,11264 kB/s
64.110.103.69,443,64.110.103.69,,colo.txt:Osaka,中转,0 ms,38 Mbps,4920 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,210 ms,40 Mbps,5207 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,189 ms,84 Mbps,10752 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,101 Mbps,13004 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,210 ms,0 Mbps,35 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,319 kB/s
64.110.98.49,443,104.28.206.113,JP,Osaka,隧道,213 ms,29 Mbps,3800 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,225 ms,59 Mbps,7564 kB/s
152.70.248.96,443,2a09:bac5:4753:155::22:109,KR,Seoul,隧道,188 ms,5 Mbps,704 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,220 ms,62 Mbps,7990 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,312 ms,69 Mbps,8885 kB/s
152.70.83.37,443,152.70.83.37,JP,Osaka,中转,213 ms,59 Mbps,7669 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,285 ms,64 Mbps,8285 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,206 ms,0 Mbps,10 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,370 ms,63 Mbps,8145 kB/s
168.138.162.187,443,2603:c024:4509:ba23:441b:bc2a:e30f:2c83,SG,Singapore,隧道,227 ms,36 Mbps,4666 kB/s
132.226.1.227,443,2603:c021:8001:801:f494:88cb:3117:e10,JP,Osaka,隧道,216 ms,62 Mbps,8061 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,221 ms,27 Mbps,3582 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,59 ms,553 Mbps,70860 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,93 ms,233 Mbps,29900 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,87 ms,53 Mbps,6833 kB/s
103.137.63.3,443,61.224.101.159,TW,,隧道,188 ms,84 Mbps,10854 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,92 ms,206 Mbps,26419 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,209 ms,0 Mbps,102 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,28 ms,248 Mbps,31744 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,119 ms,206 Mbps,26419 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,11 ms,536 Mbps,68608 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,97 ms,205 Mbps,26316 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,204 Mbps,26112 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,88 ms,5 Mbps,738 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,252 ms,40 Mbps,5229 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,97 ms,244 Mbps,31232 kB/s
35.183.163.195,443,3.99.173.179,CA,,隧道,48 ms,797 Mbps,102092 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,88 ms,228 Mbps,29286 kB/s
132.226.7.217,443,132.226.7.217,JP,Osaka,中转,493 ms,0 Mbps,51 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,244 Mbps,31334 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,87 ms,262 Mbps,33587 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,61 ms,15 Mbps,1995 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,12 ms,304 Mbps,39014 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,82 ms,157 Mbps,20172 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,100 ms,59 Mbps,7599 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,98 ms,47 Mbps,6102 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,204 Mbps,26112 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,94 ms,197 Mbps,25292 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,200 Mbps,25600 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,81 ms,209 Mbps,26828 kB/s
150.230.149.208,443,150.230.149.208,DE,,中转,93 ms,100 Mbps,12902 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,100 ms,48 Mbps,6263 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,10 ms,798 Mbps,102195 kB/s
144.22.252.124,443,144.22.252.124,BR,S
