中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,189 Mbps,24268 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,112 ms,168 Mbps,21606 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::26a:e,US,Los Angeles,隧道,87 ms,24 Mbps,3118 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,21 ms,816 Mbps,104448 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,436 Mbps,55910 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,936 Mbps,119808 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,17 ms,600 Mbps,76902 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,52 ms,398 Mbps,50995 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,416 Mbps,53350 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,70 ms,58 Mbps,7472 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,100 ms,428 Mbps,54886 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,58 ms,429 Mbps,54988 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,368 Mbps,47206 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,52 ms,364 Mbps,46694 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,54 ms,457 Mbps,58572 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,52 ms,359 Mbps,45977 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,89 ms,344 Mbps,44134 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,54 ms,37 Mbps,4821 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,25 Mbps,3303 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,87 ms,411 Mbps,52633 kB/s
141.147.68.26,443,2a0b:21c0:1007:c7:0:925d:c3c3:848b,DE,Frankfurt,隧道,109 ms,132 Mbps,16998 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,126 ms,98 Mbps,12595 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,130 Mbps,16691 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,129 ms,435 Mbps,55705 kB/s
129.151.104.245,443,129.151.104.245,CL,Buenos Aires,中转,126 ms,29 Mbps,3753 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,107 ms,436 Mbps,55808 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,67 ms,34 Mbps,4476 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,424 Mbps,54374 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,76 ms,70 Mbps,9045 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,306 Mbps,39219 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,191 Mbps,24473 kB/s
143.47.187.6,443,2606:f240:f00:6acf:0:1be7:77b6:d0fd,US,Frankfurt,隧道,109 ms,184 Mbps,23654 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,127 ms,84 Mbps,10854 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,115 ms,43 Mbps,5574 kB/s
192.9.158.188,443,2a09:bac1:76a0:1cf0::1d3:59,US,San Jose,隧道,142 ms,164 Mbps,21094 kB/s
138.2.159.210,443,98.98.156.6,DE,Frankfurt,隧道,111 ms,89 Mbps,11468 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,185 Mbps,23756 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,52 ms,0 Mbps,7 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,301 ms,37 Mbps,4834 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,40 Mbps,5217 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,59 ms,351 Mbps,44953 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,97 ms,47 Mbps,6041 kB/s
150.230.106.97,443,150.230.106.97,JP,Tokyo,中转,211 ms,31 Mbps,4056 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,52 ms,48 Mbps,6270 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,191 ms,82 Mbps,10547 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,117 ms,180 Mbps,23142 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,187 Mbps,23961 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,102 ms,193 Mbps,24780 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,206 ms,2 Mbps,354 kB/s
150.230.248.166,443,150.230.248.166,KR,Seoul,中转,168 ms,39 Mbps,5037 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,170 ms,64 Mbps,8223 kB/s
144.22.252.124,443,144.22.252.124,BR,S
