中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1032 Mbps,132096 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,38 ms,74 Mbps,9549 kB/s
18.216.55.100,443,18.216.55.100,US,Indianapolis,中转,38 ms,422 Mbps,54067 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,133 Mbps,17100 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,484 Mbps,62054 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,51 ms,373 Mbps,47820 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,55 ms,460 Mbps,58880 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,238 Mbps,30515 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,68 ms,481 Mbps,61644 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,448 Mbps,57344 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,56 ms,460 Mbps,58982 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,134 ms,245 Mbps,31436 kB/s
144.22.252.124,443,144.22.252.124,BR,S
