中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,219 Mbps,28057 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,248 Mbps,31744 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,196 Mbps,25088 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,64 ms,46 Mbps,5953 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,284 Mbps,36352 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,71 ms,644 Mbps,82534 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,332 Mbps,42496 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,72 ms,364 Mbps,46592 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,288 Mbps,36864 kB/s
130.61.23.77,443,130.61.23.77,DE,148 Mbps,18944 kB/s
5.161.228.130,443,2a01:4ff:f0:2d61::1,US,Ashburn,隧道,15 ms,832 Mbps,106496 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,68 ms,305 Mbps,39116 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,42 Mbps,5493 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,77 ms,304 Mbps,39014 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,45 Mbps,5851 kB/s
5.161.157.116,443,5.161.157.116,US,Ashburn,中转,80 ms,1208 Mbps,154624 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,526 Mbps,67379 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,19 ms,28 Mbps,3710 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,236 Mbps,30208 kB/s
5.161.71.41,443,2a01:4ff:f0:a8a2::1,US,Ashburn,隧道,50 ms,1024 Mbps,131072 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,115 ms,240 Mbps,30720 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,25 ms,34 Mbps,4368 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,18 ms,1264 Mbps,161792 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,244 Mbps,31334 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,117 ms,45 Mbps,5806 kB/s
