中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60eb:78::c:344,US,Los Angeles,隧道,73 ms,69 Mbps,8921 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,41 ms,487 Mbps,62361 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,520 Mbps,66560 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,74 ms,128 Mbps,16486 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,85 ms,318 Mbps,40755 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,300 Mbps,38400 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,48 Mbps,6214 kB/s
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,79 ms,360 Mbps,46182 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,297 Mbps,38092 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,227 Mbps,29081 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,78 ms,338 Mbps,43315 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,53 ms,370 Mbps,47411 kB/s
158.101.214.219,443,2a0b:21c0:1007:c7:0:1c88:6021:9f61,DE,Frankfurt,隧道,106 ms,121 Mbps,15564 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,92 ms,243 Mbps,31129 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,97 ms,347 Mbps,44441 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,231 Mbps,29593 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,48 Mbps,6208 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,96 ms,473 Mbps,60620 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,78 ms,49 Mbps,6390 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,100 ms,38 Mbps,4977 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,74 ms,48 Mbps,6267 kB/s
138.2.182.17,443,2a0b:21c0:100a:1b0:0:cb96:f4c1:a2,DE,Frankfurt,隧道,115 ms,130 Mbps,16691 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,77 ms,329 Mbps,42188 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,226 Mbps,28979 kB/s
152.70.112.158,443,152.70.112.158,US,San Jose,中转,83 ms,48 Mbps,6151 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,98 ms,124 Mbps,15872 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,234 Mbps,30003 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,141 ms,47 Mbps,6034 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,93 ms,268 Mbps,34304 kB/s
192.9.158.188,443,192.9.158.188,US,San Jose,中转,109 ms,248 Mbps,31846 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,106 ms,253 Mbps,32460 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,78 ms,113 Mbps,14540 kB/s
129.153.126.67,443,2a09:bac1:76a0:e18::1bd:ef,US,Los Angeles,隧道,71 ms,33 Mbps,4255 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,151 Mbps,19353 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,85 ms,46 Mbps,5937 kB/s
141.147.79.135,443,209.177.81.218,US,Frankfurt,隧道,142 ms,112 Mbps,14336 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,100 Mbps,12902 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,109 ms,42 Mbps,5474 kB/s
144.22.252.124,443,144.22.252.124,BR,S
