中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ea:183c::26a:5f,US,Los Angeles,隧道,62 ms,64 Mbps,8212 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:19,US,Buffalo,隧道,29 ms,87 Mbps,11161 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,59 ms,6 Mbps,820 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,305 Mbps,39116 kB/s
35.230.79.26,443,35.197.107.113,US,Seattle,隧道,69 ms,324 Mbps,41574 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,291 Mbps,37273 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,103 ms,450 Mbps,57651 kB/s
192.18.150.121,443,2a09:bac1:1480:248::312:77,CA,Toronto,隧道,17 ms,436 Mbps,55808 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,70 ms,48 Mbps,6266 kB/s
35.197.23.75,443,35.197.107.113,US,Seattle,隧道,69 ms,312 Mbps,39936 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,95 ms,193 Mbps,24780 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,282 Mbps,36147 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,69 ms,219 Mbps,28057 kB/s
129.146.169.119,443,2603:c020:6:9488:3ad:8eeb:97ea:8a47,US,Los Angeles,隧道,61 ms,281 Mbps,36044 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,70 ms,387 Mbps,49561 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,88 ms,216 Mbps,27648 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,544 Mbps,69632 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,88 ms,39 Mbps,5028 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,82 ms,270 Mbps,34611 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,124 ms,31 Mbps,4027 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,12 ms,448 Mbps,57344 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,160 ms,532 Mbps,68198 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,310 Mbps,39731 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,132 ms,39 Mbps,5031 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,95 ms,41 Mbps,5264 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,112 ms,238 Mbps,30515 kB/s
13.57.182.91,443,2a09:bac1:76a0:1cf0::4:265,US,San Jose,隧道,131 ms,273 Mbps,35020 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,270 Mbps,34611 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,77 ms,255 Mbps,32665 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,230 Mbps,29491 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,232 Mbps,29696 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,220 Mbps,28160 kB/s
34.82.76.253,443,34.145.63.188,US,Seattle,隧道,69 ms,296 Mbps,37888 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,103 ms,45 Mbps,5766 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,179 ms,200 Mbps,25702 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,222 ms,57 Mbps,7367 kB/s
141.144.195.63,443,2606:f240:f00:46c4:0:e6b1:6fc4:e327,US,Frankfurt,隧道,93 ms,118 Mbps,15155 kB/s
146.70.175.168,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,157 ms,231 Mbps,29593 kB/s
144.21.34.206,443,2606:f240:f00:83a7:0:4bbe:1101:2471,US,Frankfurt,隧道,249 ms,206 Mbps,26419 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,105 Mbps,13516 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,222 ms,30 Mbps,3944 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,230 ms,59 Mbps,7571 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,201 ms,64 Mbps,8224 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,221 ms,54 Mbps,6974 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,353 ms,57 Mbps,7408 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,231 ms,56 Mbps,7290 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,221 ms,59 Mbps,7581 kB/s
47.245.115.6,443,47.245.115.6,SG,Singapore,中转,231 ms,69 Mbps,8873 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,220 ms,26 Mbps,3359 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,227 ms,77 Mbps,9981 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,228 ms,77 Mbps,9974 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,227 ms,4 Mbps,533 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,222 ms,59 Mbps,7665 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,228 ms,57 Mbps,7337 kB/s
8.219.52.156,443,8.219.52.156,SG,Singapore,中转,226 ms,23 Mbps,3039 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,227 ms,56 Mbps,7244 kB/s
8.219.3.53,443,8.219.3.53,SG,Singapore,中转,226 ms,57 Mbps,7370 kB/s
8.222.128.131,443,8.222.128.131,SG,Singapore,中转,333 ms,56 Mbps,7270 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,224 ms,60 Mbps,7790 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,217 ms,39 Mbps,5037 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,270 ms,2 Mbps,284 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,228 ms,60 Mbps,7689 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,97 ms,164 Mbps,20992 kB/s
8.219.170.223,443,8.219.170.223,SG,Singapore,中转,226 ms,57 Mbps,7373 kB/s
47.236.116.182,443,47.236.116.182,SG,Singapore,中转,236 ms,57 Mbps,7380 kB/s
8.219.137.50,443,8.219.137.50,SG,Singapore,中转,236 ms,65 Mbps,8390 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,32 ms,488 Mbps,62566 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,31 ms,46 Mbps,5948 kB/s
35.199.37.84,443,35.199.37.84,US,,中转,18 ms,744 Mbps,95232 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,25 ms,730 Mbps,93491 kB/s
44.230.218.23,443,52.10.49.23,US,,隧道,80 ms,202 Mbps,25907 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,203 ms,7 Mbps,951 kB/s
8.222.205.210,443,8.222.205.210,SG,Singapore,中转,232 ms,66 Mbps,8537 kB/s
8.219.156.148,443,8.219.156.148,SG,Singapore,中转,319 ms,65 Mbps,8321 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,221 ms,32 Mbps,4154 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,59 ms,570 Mbps,73011 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,83 ms,226 Mbps,28979 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,80 ms,248 Mbps,31744 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,196 ms,33 Mbps,4266 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,86 ms,248 Mbps,31846 kB/s
18.217.204.236,443,18.217.204.236,US,,中转,11 ms,551 Mbps,70553 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,221 ms,3 Mbps,425 kB/s
204.110.220.3,443,204.110.220.107,US,,隧道,84 ms,220 Mbps,28262 kB/s
3.135.201.228,443,3.135.201.228,US,,中转,35 ms,420 Mbps,53760 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,227 ms,62 Mbps,7950 kB/s
