中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1008 Mbps,129024 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,85 ms,402 Mbps,51507 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,12 ms,668 Mbps,85606 kB/s
129.146.46.164,443,129.146.46.164,US,296 Mbps,37990 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,66 ms,190 Mbps,24371 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,98 ms,287 Mbps,36761 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,55 ms,413 Mbps,52940 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,108 Mbps,13824 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,109 ms,481 Mbps,61644 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,51 ms,204 Mbps,26112 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:47,US,Los Angeles,隧道,51 ms,39 Mbps,5011 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,172 Mbps,22016 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,52 ms,47 Mbps,6123 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,15 ms,46 Mbps,5914 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,388 Mbps,49766 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,227 Mbps,29081 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,353 Mbps,45260 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,126 ms,174 Mbps,22323 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,18 ms,80 Mbps,10342 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,45 Mbps,5858 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,57 ms,436 Mbps,55808 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,49 Mbps,6289 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,46 ms,348 Mbps,44646 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,140 ms,30 Mbps,3854 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,116 ms,22 Mbps,2880 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,61 ms,396 Mbps,50688 kB/s
132.226.31.178,443,2a09:bac5:60ef:1173::1bd:99,US,Los Angeles,隧道,61 ms,44 Mbps,5669 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,101 ms,38 Mbps,4967 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,408 Mbps,52224 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,192 Mbps,24678 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,124 Mbps,15872 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,193 Mbps,24780 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,184 Mbps,23654 kB/s
129.159.32.14,443,129.159.32.14,US,San Jose,中转,180 ms,408 Mbps,52224 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,160 ms,38 Mbps,4881 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,191 ms,54 Mbps,6914 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,242 ms,45 Mbps,5857 kB/s
152.67.153.152,443,2a0b:21c0:100a:1b5:0:ee28:3284:a41a,DE,Frankfurt,隧道,127 ms,173 Mbps,22220 kB/s
192.9.158.188,443,2a09:bac5:6442:1246::1d2:70,US,San Jose,隧道,214 ms,188 Mbps,24166 kB/s
130.162.186.254,443,98.98.156.22,DE,Frankfurt,隧道,108 ms,103 Mbps,13209 kB/s
130.162.164.181,443,163.123.193.5,DE,Frankfurt,隧道,125 ms,129 Mbps,16588 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,177 ms,86 Mbps,11059 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,210 ms,69 Mbps,8892 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,172 ms,86 Mbps,11059 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,193 ms,16 Mbps,2113 kB/s
141.148.230.140,443,2606:f240:f00:dd8d:0:27c1:cd9f:3ab9,US,Frankfurt,隧道,189 ms,104 Mbps,13312 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,200 ms,29 Mbps,3808 kB/s
129.159.194.174,443,129.159.32.14,US,San Jose,隧道,105 ms,44 Mbps,5719 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,55 ms,134 Mbps,17203 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,97 ms,166 Mbps,21299 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,274 ms,30 Mbps,3959 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,232 ms,47 Mbps,6087 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,188 ms,100 Mbps,12902 kB/s
158.101.142.100,443,2a09:bac5:4428:dc::16:22a,JP,Tokyo,隧道,225 ms,27 Mbps,3567 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,170 ms,36 Mbps,4697 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,262 ms,2 Mbps,307 kB/s
138.2.105.213,443,138.2.105.213,SG,Singapore,中转,222 ms,71 Mbps,9153 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,124 ms,400 Mbps,51302 kB/s
158.101.141.78,443,158.101.141.78,JP,Tokyo,中转,219 ms,33 Mbps,4254 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,168 ms,433 Mbps,55500 kB/s
141.147.71.19,443,2a0b:21c0:1007:1cb:0:a421:8dd0:74d1,DE,Frankfurt,隧道,172 ms,171 Mbps,21913 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,189 ms,79 Mbps,10137 kB/s
144.22.252.124,443,144.22.252.124,BR,S
