中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,132 Mbps,16998 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,24 Mbps,3133 kB/s
129.146.7.98,443,2a09:bac5:60ef:78::c:377,US,Los Angeles,隧道,52 ms,45 Mbps,5851 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,57 ms,8 Mbps,1060 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,426 Mbps,54579 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,593 Mbps,75980 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,408 Mbps,52224 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,338 Mbps,43315 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,424 Mbps,54272 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,172 Mbps,22118 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,29 ms,308 Mbps,39526 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,21 ms,72 Mbps,9245 kB/s
130.162.185.199,443,2a0b:21c0:1007:ca:0:4055:369b:22e4,DE,Frankfurt,隧道,109 ms,136 Mbps,17408 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,169 ms,97 Mbps,12492 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,52 ms,444 Mbps,56934 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,56 ms,440 Mbps,56422 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,196 Mbps,25088 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,184 ms,436 Mbps,55808 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,357 Mbps,45772 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,52 ms,400 Mbps,51302 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,318 Mbps,40755 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,71 ms,43 Mbps,5549 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,54 ms,411 Mbps,52633 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,153 ms,345 Mbps,44236 kB/s
141.147.65.172,443,209.177.81.218,DE,Frankfurt,隧道,110 ms,102 Mbps,13107 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,81 ms,381 Mbps,48844 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,54 ms,430 Mbps,55091 kB/s
141.147.46.101,443,2a0b:21c0:1007:1c9:0:422b:d351:72eb,DE,Frankfurt,隧道,109 ms,164 Mbps,20992 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,130 ms,401 Mbps,51404 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,240 ms,413 Mbps,52940 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,114 ms,28 Mbps,3690 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,120 Mbps,15360 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,76 ms,646 Mbps,82739 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,69 ms,0 Mbps,69 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,189 ms,13 Mbps,1725 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,125 ms,420 Mbps,53862 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,119 ms,89 Mbps,11468 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,108 ms,44 Mbps,5662 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,196 Mbps,25088 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,55 ms,33 Mbps,4348 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,118 ms,48 Mbps,6221 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,171 Mbps,21913 kB/s
141.147.85.59,443,2a0b:21c0:1007:1cb:0:c6cd:1dd5:b10e,DE,Frankfurt,隧道,111 ms,144 Mbps,18534 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,210 ms,2 Mbps,309 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,167 ms,85 Mbps,10956 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,111 ms,25 Mbps,3306 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,174 ms,34 Mbps,4376 kB/s
168.138.212.87,443,168.138.212.87,JP,Tokyo,中转,217 ms,56 Mbps,7183 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,101 ms,41 Mbps,5340 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,145 ms,28 Mbps,3598 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,92 Mbps,11878 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,258 ms,73 Mbps,9358 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,227 ms,32 Mbps,4136 kB/s
152.70.232.75,443,152.70.232.75,KR,Seoul,中转,179 ms,39 Mbps,5002 kB/s
168.138.175.139,443,2603:c024:450b:3769:943b:84c6:46b7:fdb4,SG,Singapore,隧道,205 ms,62 Mbps,8032 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,170 ms,58 Mbps,7508 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,170 ms,16 Mbps,2090 kB/s
155.248.184.2,443,155.248.184.2,JP,Tokyo,中转,214 ms,30 Mbps,3958 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,359 ms,172 Mbps,22016 kB/s
