中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ec:78::c:2cb,US,Los Angeles,隧道,49 ms,76 Mbps,9822 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,254 Mbps,32563 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,148 Mbps,19046 kB/s
192.18.150.121,443,192.18.150.121,CA,Toronto,中转,71 ms,761 Mbps,97484 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,344 Mbps,44032 kB/s
35.230.79.26,443,35.197.115.232,US,Seattle,隧道,51 ms,420 Mbps,53760 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,20 ms,455 Mbps,58265 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,125 ms,382 Mbps,48947 kB/s
35.197.23.75,443,35.197.115.232,US,Seattle,隧道,52 ms,388 Mbps,49766 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,100 ms,29 Mbps,3818 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,55 ms,39 Mbps,5098 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,52 ms,330 Mbps,42291 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,448 Mbps,57446 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,74 ms,360 Mbps,46182 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,60 ms,330 Mbps,42291 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,60 ms,46 Mbps,5921 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,45 ms,34 Mbps,4468 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,96 ms,451 Mbps,57753 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,48 ms,664 Mbps,85094 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,42 ms,456 Mbps,58368 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,168 Mbps,21606 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,52 ms,43 Mbps,5630 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,52 ms,46 Mbps,5891 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,104 Mbps,13414 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,180 Mbps,23040 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,359 Mbps,45977 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,44 Mbps,5651 kB/s
158.101.214.203,443,98.98.156.26,AE,Frankfurt,隧道,110 ms,103 Mbps,13209 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,18 ms,26 Mbps,3391 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,188 Mbps,24064 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,166 Mbps,21299 kB/s
13.57.182.91,443,2a09:bac5:6447:28::4:357,US,San Jose,隧道,122 ms,268 Mbps,34304 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,106 ms,202 Mbps,25907 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,158 ms,388 Mbps,49766 kB/s
35.198.83.144,443,2606:f240:f00:83a7:0:ca2d:87ef:ac0d,US,Frankfurt,隧道,104 ms,201 Mbps,25804 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,106 ms,49 Mbps,6395 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,135 Mbps,17305 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,39 ms,433 Mbps,55500 kB/s
8.222.193.65,443,8.222.193.65,,colo.txt:Singapore,中转,0 ms,67 Mbps,8601 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,200 ms,35 Mbps,4530 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,205 ms,31 Mbps,4035 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,189 ms,92 Mbps,11878 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,214 ms,61 Mbps,7902 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,210 ms,63 Mbps,8116 kB/s
18.163.233.64,443,18.163.233.64,US,Hong Kong,中转,200 ms,75 Mbps,9610 kB/s
8.219.52.156,443,8.219.52.156,SG,Singapore,中转,318 ms,28 Mbps,3594 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,293 ms,2 Mbps,265 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,213 ms,2 Mbps,276 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,246 ms,92 Mbps,11776 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,317 ms,74 Mbps,9512 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,233 ms,83 Mbps,10649 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,51 ms,46 Mbps,5963 kB/s
155.248.174.143,443,155.248.174.143,JP,Tokyo,中转,282 ms,69 Mbps,8950 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,281 ms,65 Mbps,8398 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,207 ms,64 Mbps,8208 kB/s
8.222.214.231,443,8.222.214.231,SG,Singapore,中转,214 ms,63 Mbps,8140 kB/s
8.210.119.11,443,8.210.119.11,HK,Hong Kong,中转,197 ms,60 Mbps,7705 kB/s
204.110.220.3,443,204.110.220.107,US,,隧道,61 ms,309 Mbps,39628 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,58 ms,252 Mbps,32256 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,39 ms,133 Mbps,17100 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,80 ms,341 Mbps,43724 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,58 ms,391 Mbps,50073 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,212 ms,70 Mbps,8968 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,38 ms,164 Mbps,21094 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,115 ms,584 Mbps,74854 kB/s
3.135.201.228,443,3.135.201.228,US,,中转,49 ms,452 Mbps,57856 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,44 ms,694 Mbps,88883 kB/s
13.57.249.176,443,13.57.249.176,US,,中转,70 ms,325 Mbps,41676 kB/s
44.230.218.23,443,52.10.49.23,US,,隧道,58 ms,29 Mbps,3740 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,171 ms,184 Mbps,23654 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,110 ms,160 Mbps,20480 kB/s
35.199.37.84,443,35.199.37.84,US,,中转,36 ms,456 Mbps,58470 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,212 ms,78 Mbps,10035 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,51 ms,384 Mbps,49152 kB/s
54.203.85.46,443,204.110.220.128,US,,隧道,99 ms,319 Mbps,40857 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,115 ms,186 Mbps,23859 kB/s
138.2.157.236,443,2603:c020:8000:3988:fde5:6ac8:8a74:5529,DE,Frankfurt,隧道,106 ms,172 Mbps,22118 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,107 ms,192 Mbps,24678 kB/s
