中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,136 Mbps,17408 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::312:1c,US,Toronto,隧道,25 ms,99 Mbps,12697 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,123 ms,330 Mbps,42291 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,75 ms,329 Mbps,42188 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,142 ms,251 Mbps,32153 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,22 ms,651 Mbps,83353 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,38 ms,54 Mbps,6971 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,4 Mbps,550 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,78 ms,51 Mbps,6546 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,85 ms,294 Mbps,37683 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,76 ms,265 Mbps,33996 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,52 ms,388 Mbps,49766 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,218 Mbps,27955 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,124 ms,7 Mbps,967 kB/s
150.136.169.72,443,150.136.169.72,US,Ashburn,中转,81 ms,340 Mbps,43622 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,103 ms,418 Mbps,53555 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,93 ms,203 Mbps,26009 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,148 ms,112 Mbps,14438 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,69 ms,348 Mbps,44544 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,337 Mbps,43212 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,70 ms,536 Mbps,68608 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,85 ms,276 Mbps,35430 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,84 ms,43 Mbps,5628 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,279 Mbps,35737 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,65 ms,299 Mbps,38297 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,96 Mbps,12288 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,81 ms,40 Mbps,5144 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,66 ms,296 Mbps,37990 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,48 Mbps,6166 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,83 ms,47 Mbps,6076 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,247 Mbps,31641 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,100 ms,16 Mbps,2169 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,51 Mbps,6605 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,236 Mbps,30310 kB/s
140.238.86.228,443,140.238.86.228,GB,London,中转,83 ms,9 Mbps,1204 kB/s
132.145.15.204,443,2a0b:21c0:100a:1b7:0:4b07:a974:dfb8,DE,Frankfurt,隧道,92 ms,131 Mbps,16793 kB/s
138.2.229.77,443,138.2.229.77,US,San Jose,中转,75 ms,50 Mbps,6450 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,71 ms,277 Mbps,35532 kB/s
132.226.31.178,443,2a09:bac5:60eb:1173::1bd:10b,US,Los Angeles,隧道,69 ms,47 Mbps,6077 kB/s
152.67.44.30,443,152.67.44.30,BR,S
