中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,406 Mbps,52019 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,234 Mbps,30003 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,310 Mbps,39731 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,81 ms,49 Mbps,6341 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,80 ms,53 Mbps,6816 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,287 Mbps,36761 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,296 Mbps,37888 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,78 ms,28 Mbps,3684 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,272 Mbps,34918 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:8c,US,San Jose,隧道,74 ms,192 Mbps,24576 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,21 ms,555 Mbps,71065 kB/s
144.22.252.124,443,144.22.252.124,BR,S
