中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,16 ms,757 Mbps,96972 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,33 ms,54 Mbps,6947 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,44 ms,783 Mbps,100249 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,23 ms,35 Mbps,4486 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,72 ms,456 Mbps,58470 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,38 ms,545 Mbps,69836 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,58 ms,330 Mbps,42291 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,25 ms,55 Mbps,7133 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,483 Mbps,61849 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,64 ms,494 Mbps,63283 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,51 ms,465 Mbps,59596 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,500 Mbps,64102 kB/s
129.146.7.98,443,2a09:bac5:60ee:183c::26a:6a,US,Los Angeles,隧道,79 ms,64 Mbps,8193 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,256 Mbps,32768 kB/s
129.146.46.164,443,129.146.46.164,US,San Diego,中转,57 ms,140 Mbps,18022 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,444 Mbps,56832 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,336 Mbps,43008 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,74 ms,316 Mbps,40448 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,110 ms,75 Mbps,9612 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,161 Mbps,20684 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,60 ms,442 Mbps,56627 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,135 ms,236 Mbps,30310 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,115 ms,47 Mbps,6019 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,188 Mbps,24166 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,112 ms,26 Mbps,3383 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,123 ms,205 Mbps,26316 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,56 ms,46 Mbps,5913 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,140 ms,259 Mbps,33177 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,110 ms,46 Mbps,5966 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,119 ms,45 Mbps,5863 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,141 Mbps,18124 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,116 ms,47 Mbps,6042 kB/s
168.138.149.17,443,168.138.149.17,BR,S
