中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,597 Mbps,76492 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,86 ms,129 Mbps,16588 kB/s
129.146.46.164,443,129.146.46.164,US,Phoenix,中转,66 ms,248 Mbps,31846 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,218 Mbps,27955 kB/s
129.146.169.119,443,2603:c020:6:9488:3ad:8eeb:97ea:8a47,US,Los Angeles,隧道,65 ms,291 Mbps,37273 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,69 ms,67 Mbps,8633 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,62 ms,36 Mbps,4641 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,261 Mbps,33484 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,246 Mbps,31539 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,256 Mbps,32768 kB/s
198.46.188.190,443,2a09:bac1:76a0:118::c7:19,US,Buffalo,隧道,16 ms,100 Mbps,12800 kB/s
35.230.79.26,443,35.197.107.113,US,Seattle,隧道,69 ms,336 Mbps,43110 kB/s
35.197.23.75,443,35.197.107.113,US,Seattle,隧道,63 ms,364 Mbps,46694 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,78 ms,245 Mbps,31436 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,67 ms,34 Mbps,4452 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,95 ms,29 Mbps,3730 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,39 ms,673 Mbps,86220 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,218 ms,98 Mbps,12595 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,265 Mbps,33996 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,72 ms,9 Mbps,1232 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,72 ms,567 Mbps,72601 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,49 Mbps,6379 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,113 ms,206 Mbps,26419 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,73 ms,148 Mbps,19046 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,82 ms,292 Mbps,37376 kB/s
192.18.159.129,443,192.18.159.129,CA,Chicago,中转,160 ms,67 Mbps,8667 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,99 ms,308 Mbps,39526 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,120 ms,256 Mbps,32870 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,86 ms,233 Mbps,29900 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,167 ms,35 Mbps,4569 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,224 Mbps,28672 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,121 ms,228 Mbps,29184 kB/s
13.57.182.91,443,2a09:bac5:6442:28::4:265,US,San Jose,隧道,193 ms,228 Mbps,29286 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,88 ms,44 Mbps,5643 kB/s
146.70.175.181,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,81 ms,264 Mbps,33894 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,162 ms,46 Mbps,5989 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,230 ms,2 Mbps,333 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,250 ms,61 Mbps,7854 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,248 ms,63 Mbps,8166 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,212 ms,79 Mbps,10137 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,244 ms,57 Mbps,7363 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,250 ms,4 Mbps,581 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,258 ms,56 Mbps,7226 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,248 ms,54 Mbps,7036 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,230 ms,2 Mbps,302 kB/s
8.222.128.131,443,8.222.128.131,SG,Singapore,中转,249 ms,56 Mbps,7193 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,219 ms,1 Mbps,181 kB/s
47.245.115.6,443,47.245.115.6,SG,Singapore,中转,245 ms,57 Mbps,7329 kB/s
8.219.179.34,443,8.219.179.34,SG,Hong Kong,中转,290 ms,59 Mbps,7564 kB/s
8.219.111.175,443,8.219.111.175,SG,Hong Kong,中转,325 ms,49 Mbps,6278 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,249 ms,49 Mbps,6292 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,343 ms,49 Mbps,6337 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,255 ms,49 Mbps,6276 kB/s
8.222.205.210,443,8.222.205.210,SG,Singapore,中转,249 ms,49 Mbps,6376 kB/s
8.219.170.223,443,8.219.170.223,SG,Singapore,中转,281 ms,49 Mbps,6347 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,205 ms,81 Mbps,10444 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,248 ms,49 Mbps,6340 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,245 ms,52 Mbps,6707 kB/s
8.219.156.148,443,8.219.156.148,SG,Singapore,中转,248 ms,49 Mbps,6322 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,249 ms,51 Mbps,6627 kB/s
8.219.3.53,443,8.219.3.53,SG,Singapore,中转,247 ms,48 Mbps,6198 kB/s
129.154.50.220,443,129.154.50.220,KR,Hong Kong,中转,199 ms,65 Mbps,8331 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,80 ms,259 Mbps,33177 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,13 ms,702 Mbps,89907 kB/s
8.219.137.50,443,8.219.137.50,SG,Hong Kong,中转,307 ms,63 Mbps,8102 kB/s
47.236.116.182,443,47.236.116.182,SG,Singapore,中转,245 ms,57 Mbps,7414 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,198 ms,14 Mbps,1844 kB/s
44.230.218.23,443,52.10.49.23,US,,隧道,87 ms,6 Mbps,791 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,224 ms,2 Mbps,318 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,255 ms,49 Mbps,6342 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,93 ms,242 Mbps,31027 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,87 ms,242 Mbps,31027 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,90 ms,150 Mbps,19251 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,15 ms,960 Mbps,122880 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,87 ms,252 Mbps,32256 kB/s
3.135.201.228,443,3.135.201.228,US,,中转,51 ms,63 Mbps,8182 kB/s
18.217.204.236,443,18.217.204.236,US,,中转,11 ms,607 Mbps,77721 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,14 ms,66 Mbps,8498 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,90 ms,244 Mbps,31232 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,87 ms,248 Mbps,31744 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,30 ms,670 Mbps,85811 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,79 ms,154 Mbps,19763 kB/s
146.70.175.116,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,80 ms,222 Mbps,28467 kB/s
146.70.175.185,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,80 ms,222 Mbps,28467 kB/s
146.70.175.173,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,81 ms,264 Mbps,33792 kB/s
146.70.169.115,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,112 ms,260 Mbps,33382 kB/s
146.70.175.108,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,80 ms,259 Mbps,33177 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,87 ms,255 Mbps,32665 kB/s
54.203.85.46,443,204.110.220.36,US,,隧道,85 ms,227 Mbps,29081 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,75 ms,50 Mbps,6508 kB/s
47.243.70.197,443,47.243.70.197,HK,Hong Kong,中转,225 ms,79 Mbps,10137 kB/s
152.67.151.178,443,152.67.151.178,GB,London,中转,157 ms,254 Mbps,32563 kB/s
8.218.156.91,443,8.218.156.91,HK,Hong Kong,中转,218 ms,80 Mbps,10342 kB/s
8.219.196.117,443,8.219.196.117,SG,Singapore,中转,250 ms,42 Mbps,5408 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,146 ms,124 Mbps,15872 kB/s
146.70.175.178,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,83 ms,232 Mbps,29696 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,249 ms,56 Mbps,7173 kB/s
8.219.87.34,443,8.219.87.34,SG,Singapore,中转,251 ms,57 Mbps,7354 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,87 ms,243 Mbps,31129 kB/s
8.219.122.96,443,8.219.122.96,SG,Singapore,中转,331 ms,56 Mbps,7182 kB/s
103.137.63.3,443,122.118.161.72,TW,,隧道,226 ms,66 Mbps,8474 kB/s
146.70.175.111,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,80 ms,240 Mbps,30822 kB/s
8.219.144.168,443,8.219.144.168,SG,Singapore,中转,249 ms,52 Mbps,6709 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,226 ms,6 Mbps,864 kB/s
8.219.175.127,443,8.219.175.127,SG,Singapore,中转,247 ms,52 Mbps,6707 kB/s
8.222.213.221,443,8.222.213.221,SG,Singapore,中转,249 ms,52 Mbps,6685 kB/s
8.219.126.240,443,8.219.126.240,SG,Singapore,中转,313 ms,51 Mbps,6617 kB/s
123.58.212.234,443,123.58.212.234,HK,Hong Kong,中转,214 ms,0 Mbps,2 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,288 Mbps,36966 kB/s
129.146.84.236,443,2603:c020:1:f7ee:c1c2:dd13:5e25:4f26,US,Los Angeles,隧道,65 ms,280 Mbps,35840 kB/s
146.70.175.99,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,80 ms,229 Mbps,29388 kB/s
129.150.62.109,443,129.150.62.109,SG,Singapore,中转,231 ms,66 Mbps,8453 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,244 ms,50 Mbps,6507 kB/s
146.70.175.107,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,130 ms,215 Mbps,27545 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,248 ms,59 Mbps,7581 kB/s
146.70.175.171,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,81 ms,257 Mbps,32972 kB/s
146.70.175.176,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,83 ms,254 Mbps,32563 kB/s
146.70.175.166,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,83 ms,254 Mbps,32563 kB/s
130.162.238.198,443,2a0b:21c0:1007:cb:0:9677:96d1:59b2,DE,Frankfurt,隧道,93 ms,165 Mbps,21196 kB/s
146.70.175.175,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,80 ms,252 Mbps,32256 kB/s
8.210.117.18,443,8.210.117.18,HK,Hong Kong,中转,636 ms,1 Mbps,179 kB/s
129.153.165.237,443,129.153.165.237,US,Ashburn,中转,77 ms,256 Mbps,32768 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,249 ms,54 Mbps,7007 kB/s
8.219.151.193,443,8.219.151.193,SG,Tokyo,中转,319 ms,49 Mbps,6331 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,170 ms,40 Mbps,5243 kB/s
146.70.175.184,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,82 ms,243 Mbps,31129 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,190 ms,76 Mbps,9765 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,71 ms,175 Mbps,22425 kB/s
47.243.27.217,443,47.243.27.217,HK,Hong Kong,中转,219 ms,54 Mbps,7035 kB/s
146.70.175.122,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,80 ms,228 Mbps,29286 kB/s
146.70.175.187,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,84 ms,234 Mbps,30003 kB/s
146.70.175.163,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,80 ms,228 Mbps,29184 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,100 ms,132 Mbps,16896 kB/s
8.219.164.237,443,8.219.164.237,SG,Singapore,中转,254 ms,48 Mbps,6224 kB/s
146.70.175.112,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,82 ms,216 Mbps,27750 kB/s
8.219.84.102,443,8.219.84.102,SG,Singapore,中转,250 ms,69 Mbps,8888 kB/s
8.210.21.65,443,8.210.21.65,HK,Hong Kong,中转,217 ms,59 Mbps,7609 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,72 ms,1 Mbps,221 kB/s
8.218.122.55,443,8.218.122.55,HK,Hong Kong,中转,299 ms,62 Mbps,7955 kB/s
8.219.40.255,443,8.219.40.255,SG,Singapore,中转,252 ms,63 Mbps,8156 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,185 ms,68 Mbps,8746 kB/s
144.24.83.39,443,144.24.83.39,KR,Hong Kong,中转,190 ms,81 Mbps,10444 kB/s
23.90.144.169,443,23.90.151.62,DE,Frankfurt,隧道,179 ms,236 Mbps,30208 kB/s
8.219.145.245,443,8.219.145.245,SG,Singapore,中转,248 ms,56 Mbps,7253 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,250 ms,55 Mbps,7123 kB/s
193.123.64.217,443,2a09:bac5:1d:be::13:21c,AE,Paris,隧道,192 ms,28 Mbps,3609 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,258 ms,48 Mbps,6232 kB/s
146.70.175.109,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,83 ms,242 Mbps,31027 kB/s
8.219.245.187,443,8.219.245.187,SG,Singapore,中转,258 ms,51 Mbps,6603 kB/s
8.222.219.34,443,8.222.219.34,SG,Singapore,中转,248 ms,46 Mbps,5893 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,248 ms,49 Mbps,6376 kB/s
8.219.215.214,443,8.219.215.214,SG,Singapore,中转,261 ms,56 Mbps,7239 kB/s
8.222.244.123,443,8.222.244.123,SG,Singapore,中转,252 ms,56 Mbps,7189 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,209 ms,0 Mbps,42 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,384 ms,32 Mbps,4164 kB/s
138.3.222.33,443,138.3.222.33,JP,Tokyo,中转,177 ms,38 Mbps,4875 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,82 ms,268 Mbps,34406 kB/s
35.183.163.195,443,3.96.186.249,CA,,隧道,18 ms,619 Mbps,79257 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,165 ms,88 Mbps,11366 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,237 ms,110 Mbps,14131 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,255 ms,60 Mbps,7717 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,243 Mbps,31129 kB/s
8.210.9.129,443,8.210.9.129,HK,Hong Kong,中转,211 ms,62 Mbps,7973 kB/s
13.57.249.176,443,13.57.249.176,US,,中转,78 ms,322 Mbps,41267 kB/s
8.222.209.223,443,8.222.209.223,SG,Singapore,中转,255 ms,57 Mbps,7419 kB/s
47.245.108.213,443,47.245.108.213,SG,Singapore,中转,249 ms,56 Mbps,7278 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,259 ms,49 Mbps,6328 kB/s
23.90.151.62,443,23.90.151.62,DE,Frankfurt,中转,86 ms,236 Mbps,30208 kB/s
8.222.214.231,443,8.222.214.231,SG,Singapore,中转,258 ms,56 Mbps,7258 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,207 ms,54 Mbps,6980 kB/s
129.146.186.4,443,2603:c020:6:9488:1249:84cb:c58c:a3ca,US,Los Angeles,隧道,146 ms,316 Mbps,40550 kB/s
