中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,US,San Jose,中转,8 ms,1736 Mbps,222208 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,22 ms,848 Mbps,108544 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,22 ms,912 Mbps,116736 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,359 Mbps,45977 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,13 ms,748 Mbps,95744 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,18 ms,81 Mbps,10444 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,28 ms,1488 Mbps,190464 kB/s
43.153.103.203,443,43.153.103.203,,San Jose,中转,0 ms,1600 Mbps,204800 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,47 ms,574 Mbps,73523 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,33 ms,125 Mbps,16076 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,10 ms,1744 Mbps,223232 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,50 ms,555 Mbps,71065 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,87 ms,687 Mbps,87961 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,41 ms,92 Mbps,11776 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,577 Mbps,73932 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,93 ms,1400 Mbps,179200 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,149 ms,65 Mbps,8321 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,121 Mbps,15564 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,87 ms,313 Mbps,40140 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,75 ms,48 Mbps,6259 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,150 ms,26 Mbps,3390 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,76 ms,21 Mbps,2789 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,90 ms,315 Mbps,40345 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,154 ms,120 Mbps,15462 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,172 ms,74 Mbps,9537 kB/s
34.154.129.158,443,2a0b:21c0:100a:1b5:0:413b:5035:4073,DE,Frankfurt,隧道,156 ms,87 Mbps,11161 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,150 ms,104 Mbps,13312 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,152 ms,105 Mbps,13516 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,85 ms,270 Mbps,34611 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,126 ms,32 Mbps,4130 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,153 ms,104 Mbps,13312 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,92 ms,45 Mbps,5812 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,171 ms,77 Mbps,9940 kB/s
150.136.121.64,443,2603:c020:4012:4388:c5e:f6e5:73e6:1535,US,Ashburn,隧道,80 ms,49 Mbps,6313 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,252 ms,68 Mbps,8806 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,152 ms,125 Mbps,16076 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,170 ms,92 Mbps,11878 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,136 ms,44 Mbps,5687 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,131 ms,135 Mbps,17305 kB/s
