中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,413 Mbps,52940 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,286 Mbps,36659 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,800 Mbps,102400 kB/s
35.230.79.26,443,34.19.50.134,US,Seattle,隧道,49 ms,476 Mbps,61030 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,338 Mbps,43315 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,32 ms,286 Mbps,36659 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,48 ms,452 Mbps,57856 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,369 Mbps,47308 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:12,US,Buffalo,隧道,112 ms,89 Mbps,11468 kB/s
192.18.150.121,443,2a09:bac1:14a0:248::311:23,CA,Toronto,隧道,126 ms,491 Mbps,62873 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,55 ms,446 Mbps,57139 kB/s
23.224.22.211,443,23.224.22.211,CN,Los Angeles,中转,52 ms,47 Mbps,6062 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,55 ms,669 Mbps,85708 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,439 Mbps,56217 kB/s
34.82.76.253,443,34.83.21.22,US,Seattle,隧道,53 ms,416 Mbps,53350 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,200 Mbps,25702 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,85 ms,617 Mbps,79052 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,65 ms,65 Mbps,8323 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,27 ms,27 Mbps,3530 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,204 ms,412 Mbps,52736 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,121 ms,186 Mbps,23859 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,47 Mbps,6119 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,21 ms,52 Mbps,6695 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,106 ms,48 Mbps,6219 kB/s
35.197.23.75,443,34.19.50.134,US,Seattle,隧道,81 ms,428 Mbps,54886 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,184 Mbps,23654 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,97 Mbps,12492 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,86 ms,92 Mbps,11776 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,173 Mbps,22220 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,364 Mbps,46592 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,44 Mbps,5638 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,62 ms,421 Mbps,53964 kB/s
