中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,324 Mbps,41574 kB/s
35.197.23.75,443,35.197.115.232,US,Seattle,隧道,23 ms,848 Mbps,108544 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,34 ms,713 Mbps,91340 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,374 Mbps,47923 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,40 ms,556 Mbps,71168 kB/s
35.230.79.26,443,35.197.115.232,US,Seattle,隧道,32 ms,791 Mbps,101273 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,1400 Mbps,179200 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,154 ms,119 Mbps,15257 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,1952 Mbps,249856 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,71 ms,344 Mbps,44134 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,202 Mbps,25907 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,93 ms,1616 Mbps,206848 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,39 ms,1248 Mbps,159744 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,126 ms,68 Mbps,8705 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,169 ms,80 Mbps,10240 kB/s
13.57.182.91,443,2a09:bac5:6447:28::4:256,US,San Jose,隧道,12 ms,275 Mbps,35225 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,94 ms,672 Mbps,86118 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,53 ms,400 Mbps,51200 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,105 ms,84 Mbps,10752 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,672 Mbps,86016 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,62 ms,380 Mbps,48742 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,13 ms,32 Mbps,4223 kB/s
