中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,27 ms,880 Mbps,112640 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,2216 Mbps,283648 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,1904 Mbps,243712 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,5 ms,688 Mbps,88064 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,9 ms,1296 Mbps,165888 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,45 ms,1688 Mbps,216064 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,55 ms,350 Mbps,44851 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,15 ms,1536 Mbps,196608 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,53 ms,968 Mbps,123904 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,16 ms,199 Mbps,25497 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,6 ms,556 Mbps,71270 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,396 Mbps,50688 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,450 Mbps,57651 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,14 ms,698 Mbps,89395 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,37 ms,55 Mbps,7077 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,49 ms,968 Mbps,123904 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,670 Mbps,85811 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,87 ms,136 Mbps,17408 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,88 ms,348 Mbps,44646 kB/s
129.146.47.72,443,104.28.205.110,US,Los Angeles,隧道,37 ms,53 Mbps,6850 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,169 ms,104 Mbps,13312 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,68 ms,23 Mbps,3037 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,172 Mbps,22016 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,82 ms,50 Mbps,6468 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,163 ms,113 Mbps,14540 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,74 ms,20 Mbps,2673 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,46 Mbps,5936 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,148 ms,41 Mbps,5297 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,152 ms,122 Mbps,15667 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,148 ms,139 Mbps,17817 kB/s
158.101.209.150,443,163.123.193.7,DE,Frankfurt,隧道,181 ms,124 Mbps,15974 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,178 ms,0 Mbps,9 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,130 ms,125 Mbps,16076 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,189 ms,3 Mbps,415 kB/s
204.110.220.3,443,204.110.220.217,US,,隧道,60 ms,398 Mbps,50995 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,190 ms,98 Mbps,12595 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,176 ms,137 Mbps,17612 kB/s
54.203.85.46,443,204.110.220.229,US,,隧道,24 ms,524 Mbps,67174 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,151 ms,26 Mbps,3446 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,34 Mbps,4412 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,168 ms,127 Mbps,16281 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,151 ms,124 Mbps,15974 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,194 ms,144 Mbps,18432 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,162 ms,143 Mbps,18329 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,176 ms,1 Mbps,158 kB/s
131.186.60.210,443,2603:c021:8002:900:8479:146e:b870:4762,JP,Tokyo,隧道,196 ms,30 Mbps,3934 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,182 ms,113 Mbps,14540 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,158 ms,119 Mbps,15257 kB/s
129.154.199.37,443,2602:ffe4:407:20da:0:f1b3:1f7b:c08b,SG,Singapore,隧道,247 ms,93 Mbps,11980 kB/s
144.22.252.124,443,144.22.252.124,BR,S
