中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,67 ms,362 Mbps,46387 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,542 Mbps,69427 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,197 Mbps,25292 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,279 Mbps,35737 kB/s
143.47.246.198,443,2a0b:21c0:100a:1fa:0:932c:ac4f:ea9a,DE,Paris,隧道,92 ms,104 Mbps,13312 kB/s
18.216.55.100,443,18.216.55.100,US,Toronto,中转,39 ms,374 Mbps,47923 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,266 Mbps,34099 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,74 ms,297 Mbps,38092 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,46 Mbps,5933 kB/s
152.70.186.24,443,163.123.193.8,DE,Frankfurt,隧道,90 ms,219 Mbps,28057 kB/s
192.9.138.241,443,192.9.138.241,US,260 Mbps,33382 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,17 ms,1032 Mbps,132096 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,86 ms,312 Mbps,40038 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,234 Mbps,30003 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,244 Mbps,31232 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,317 Mbps,40652 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,64 ms,310 Mbps,39731 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,67 ms,312 Mbps,39936 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,260 Mbps,33382 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,238 Mbps,30515 kB/s
152.67.44.30,443,152.67.44.30,BR,S
