中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,280 Mbps,35840 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,49 ms,466 Mbps,59699 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,77 ms,288 Mbps,36864 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,172 ms,317 Mbps,40652 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,104 Mbps,13414 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,312 ms,67 Mbps,8613 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:60,US,Los Angeles,隧道,67 ms,73 Mbps,9471 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,28 ms,42 Mbps,5382 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,93 ms,148 Mbps,18944 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,24 ms,700 Mbps,89600 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,223 Mbps,28569 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,337 Mbps,43212 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,541 Mbps,69324 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,43 ms,684 Mbps,87654 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,66 ms,55 Mbps,7116 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,59 ms,394 Mbps,50483 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,62 ms,46 Mbps,6015 kB/s
198.46.193.167,443,198.46.193.167,414 Mbps,53043 kB/s
198.46.193.167,,,隧道,0 ms,null Mbps,null kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,156 ms,62 Mbps,7944 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,105 ms,332 Mbps,42496 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,92 ms,45 Mbps,5861 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,232 Mbps,29696 kB/s
192.210.213.192,443,192.210.213.192,US,Atlanta,中转,121 ms,521 Mbps,66764 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,215 Mbps,27545 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,67 ms,328 Mbps,42086 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,214 Mbps,27443 kB/s
74.48.140.177,443,2607:f130:0:f0::6a5,US,Los Angeles,隧道,81 ms,340 Mbps,43520 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,68 ms,307 Mbps,39321 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,83 ms,7 Mbps,1005 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,82 ms,46 Mbps,5958 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,260 Mbps,33280 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,44 Mbps,5700 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,219 ms,60 Mbps,7735 kB/s
142.171.86.53,443,2607:f130:0:18f::5ce9:8328,US,Los Angeles,隧道,56 ms,344 Mbps,44134 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,73 ms,295 Mbps,37785 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,68 ms,296 Mbps,37888 kB/s
129.159.206.55,443,2606:f240:f00:b2ed:0:a532:7f8d:e926,US,Munich,隧道,90 ms,209 Mbps,26828 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,87 ms,240 Mbps,30720 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,74 ms,47 Mbps,6128 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,240 Mbps,30720 kB/s
