中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ec:1846::26b:92,US,Los Angeles,隧道,60 ms,60 Mbps,7770 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,260 Mbps,33382 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,62 ms,313 Mbps,40140 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,69 ms,276 Mbps,35328 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,316 Mbps,40550 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,63 ms,365 Mbps,46796 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,228 Mbps,29286 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,20 ms,452 Mbps,57958 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,86 ms,325 Mbps,41676 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,228 Mbps,29184 kB/s
3.144.191.4,443,3.144.191.4,US,Toronto,中转,42 ms,580 Mbps,74240 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,524 Mbps,67174 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,81 ms,36 Mbps,4676 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,51 Mbps,6540 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,88 ms,63 Mbps,8122 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,81 ms,709 Mbps,90828 kB/s
130.162.48.220,443,2606:f240:f00:2be4:0:2dd5:37fa:aec,US,Frankfurt,隧道,90 ms,205 Mbps,26316 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,82 ms,224 Mbps,28672 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,233 Mbps,29900 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,101 Mbps,13004 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,71 ms,287 Mbps,36761 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,312 Mbps,39936 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,251 Mbps,32153 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,91 ms,232 Mbps,29696 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,82 ms,20 Mbps,2571 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,148 ms,127 Mbps,16281 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,39 ms,71 Mbps,9128 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,91 ms,100 Mbps,12902 kB/s
193.123.34.24,443,2a0b:21c0:1007:cb:0:5440:da05:845,DE,Frankfurt,隧道,88 ms,236 Mbps,30310 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,99 ms,266 Mbps,34099 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,76 ms,7 Mbps,918 kB/s
152.70.48.166,443,2a0b:21c0:100a:1b0:0:a818:ccf9:c902,DE,Frankfurt,隧道,89 ms,126 Mbps,16179 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,151 ms,232 Mbps,29798 kB/s
144.21.53.157,443,2a09:bac5:3803:d2::15:423,GB,London,隧道,84 ms,3 Mbps,478 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,220 Mbps,28262 kB/s
192.9.158.188,443,2a09:bac5:6445:1232::1d0:df,US,San Jose,隧道,73 ms,187 Mbps,23961 kB/s
129.159.242.113,443,98.98.166.194,US,Frankfurt,隧道,94 ms,126 Mbps,16179 kB/s
129.159.243.0,443,2606:f240:f00:83a7:0:2680:2f84:f9b9,US,Frankfurt,隧道,161 ms,208 Mbps,26624 kB/s
129.146.168.102,443,104.28.205.112,US,Los Angeles,隧道,145 ms,43 Mbps,5626 kB/s
146.56.153.6,443,146.56.153.6,KR,Seoul,中转,191 ms,33 Mbps,4349 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,208 ms,74 Mbps,9509 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,179 ms,51 Mbps,6608 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,86 ms,46 Mbps,5915 kB/s
152.70.55.37,443,2a0b:21c0:100a:1b1:0:790:2356:2ebc,DE,Frankfurt,隧道,239 ms,131 Mbps,16793 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,83 ms,252 Mbps,32256 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,85 ms,291 Mbps,37273 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,190 ms,83 Mbps,10649 kB/s
144.22.252.124,443,144.22.252.124,BR,S
