中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:fd,US,Los Angeles,隧道,27 ms,78 Mbps,10035 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,167 ms,162 Mbps,20787 kB/s
35.197.23.75,443,35.212.201.5,US,Seattle,隧道,25 ms,1032 Mbps,132096 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,4 ms,622 Mbps,79667 kB/s
129.146.46.164,443,129.146.46.164,US,211 Mbps,27033 kB/s
150.230.44.13,443,150.230.44.13,US,Seattle,中转,10 ms,309 Mbps,39628 kB/s
35.230.79.26,443,35.212.201.5,US,Seattle,隧道,24 ms,1000 Mbps,128000 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,20 ms,872 Mbps,111616 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,12 ms,1624 Mbps,207872 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,66 ms,417 Mbps,53452 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,43 ms,633 Mbps,81100 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,26 ms,1032 Mbps,132096 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,148 ms,22 Mbps,2927 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,120 Mbps,15462 kB/s
192.9.146.103,443,192.9.146.103,US,Seattle,中转,2 ms,1064 Mbps,136192 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,214 Mbps,27443 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,13 ms,793 Mbps,101580 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,162 ms,38 Mbps,4941 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,72 ms,42 Mbps,5477 kB/s
158.178.147.110,443,2a0b:21c0:100a:1b1:0:d444:be53:d16b,DE,Frankfurt,隧道,160 ms,108 Mbps,13824 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,94 ms,400 Mbps,51200 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,165 Mbps,21196 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Denver,隧道,30 ms,53 Mbps,6863 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,290 Mbps,37171 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,162 ms,47 Mbps,6085 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,59 ms,76 Mbps,9787 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,69 ms,336 Mbps,43110 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,170 ms,121 Mbps,15564 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,180 ms,124 Mbps,15974 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,175 ms,112 Mbps,14438 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,185 ms,6 Mbps,826 kB/s
168.138.149.17,443,168.138.149.17,BR,S
