中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,292 Mbps,37478 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,2160 Mbps,276480 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,620 Mbps,79360 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,13 ms,750 Mbps,96051 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,68 ms,408 Mbps,52224 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,22 ms,920 Mbps,117760 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,9 ms,703 Mbps,90009 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,29 ms,1008 Mbps,129024 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,22 ms,1024 Mbps,131072 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,561 Mbps,71884 kB/s
194.36.24.34,443,194.36.24.34,US,San Jose,中转,1 ms,1192 Mbps,152576 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,92 ms,380 Mbps,48640 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,40 ms,273 Mbps,35020 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,216 Mbps,27750 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,161 ms,126 Mbps,16179 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,162 ms,114 Mbps,14643 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,88 ms,48 Mbps,6177 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,33 ms,569 Mbps,72908 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,60 ms,383 Mbps,49049 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,68 ms,47 Mbps,6059 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,159 ms,42 Mbps,5382 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,138 ms,49 Mbps,6305 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,87 ms,50 Mbps,6474 kB/s
158.178.149.159,443,2606:f240:f00:eaf1:0:a376:d091:a423,US,Frankfurt,隧道,159 ms,132 Mbps,16896 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,149 ms,149 Mbps,19148 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,180 ms,121 Mbps,15564 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,149 ms,138 Mbps,17715 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,176 ms,109 Mbps,14028 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,171 ms,113 Mbps,14540 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,191 ms,3 Mbps,440 kB/s
130.162.144.191,443,2a09:bac1:3f00:90::22:117,KR,Seoul,隧道,133 ms,32 Mbps,4141 kB/s
138.2.144.1,443,2606:f240:f00:46c4:0:7292:7b3a:4b14,US,Frankfurt,隧道,160 ms,112 Mbps,14336 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,161 ms,158 Mbps,20275 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,167 ms,144 Mbps,18432 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,172 ms,105 Mbps,13516 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,181 ms,40 Mbps,5155 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,164 ms,43 Mbps,5601 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,164 ms,21 Mbps,2705 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,151 ms,0 Mbps,55 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,154 ms,33 Mbps,4344 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,176 ms,101 Mbps,13004 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,156 ms,34 Mbps,4383 kB/s
143.47.189.109,443,2a0b:21c0:1007:1ca:0:dfb0:e5cc:7bc1,DE,Frankfurt,隧道,166 ms,97 Mbps,12492 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,125 ms,1 Mbps,146 kB/s
144.22.252.124,443,144.22.252.124,BR,S
