中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,15 ms,65 Mbps,8372 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,45 ms,580 Mbps,74240 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,68 ms,199 Mbps,25497 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,73 ms,360 Mbps,46080 kB/s
193.123.63.186,443,2606:f240:f00:a683:0:f632:52ba:133b,US,Frankfurt,隧道,92 ms,248 Mbps,31744 kB/s
3.144.191.4,443,3.144.191.4,US,Ashburn,中转,28 ms,672 Mbps,86016 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,86 ms,290 Mbps,37171 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,4 ms,654 Mbps,83763 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,452 Mbps,57856 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,85 ms,249 Mbps,31948 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,78 ms,222 Mbps,28467 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,14 ms,6 Mbps,882 kB/s
129.159.241.239,443,2a0b:21c0:100a:1b3:0:1fab:e3fd:3ea5,DE,Frankfurt,隧道,91 ms,221 Mbps,28364 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,68 ms,405 Mbps,51916 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,409 Mbps,52428 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,94 ms,397 Mbps,50892 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,47 Mbps,6083 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,66 ms,75 Mbps,9629 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,312 Mbps,40038 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,86 ms,425 Mbps,54476 kB/s
144.22.252.124,443,144.22.252.124,BR,S
