中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,223 Mbps,28569 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,114 ms,297 Mbps,38092 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,524 Mbps,67072 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,274 Mbps,35123 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,273 Mbps,35020 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,942 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,66 ms,348 Mbps,44646 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,38 ms,622 Mbps,79667 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,411 Mbps,52633 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,87 ms,223 Mbps,28569 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,92 ms,208 Mbps,26726 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,68 ms,272 Mbps,34816 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,244 Mbps,31334 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,321 Mbps,41164 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,83 ms,266 Mbps,34099 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,42 ms,42 Mbps,5492 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,80 ms,51 Mbps,6536 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,315 Mbps,40345 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,85 ms,28 Mbps,3638 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,73 ms,152 Mbps,19558 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,81 ms,50 Mbps,6405 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,57 ms,723 Mbps,92569 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,79 ms,45 Mbps,5815 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,80 ms,272 Mbps,34816 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,66 ms,351 Mbps,44953 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,96 ms,260 Mbps,33382 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,252 Mbps,32256 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,311 Mbps,39833 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,76 Mbps,9849 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,80 ms,23 Mbps,2962 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,238 Mbps,30515 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,85 ms,240 Mbps,30720 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,100 ms,295 Mbps,37785 kB/s
64.110.103.69,443,64.110.103.69,,colo.txt:Osaka,中转,0 ms,35 Mbps,4559 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,141 ms,44 Mbps,5666 kB/s
144.22.252.124,443,144.22.252.124,BR,S
