中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,52 ms,481 Mbps,61644 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,28 Mbps,3670 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,7 ms,31 Mbps,4066 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,51 ms,618 Mbps,79155 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,11 ms,1 Mbps,211 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,84 ms,233 Mbps,29900 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,76 ms,248 Mbps,31846 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,73 ms,319 Mbps,40857 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,77 ms,316 Mbps,40550 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,325 Mbps,41676 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,8 ms,107 Mbps,13721 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,86 ms,352 Mbps,45158 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,43 ms,47 Mbps,6123 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,251 Mbps,32153 kB/s
130.61.23.77,443,130.61.23.77,DE,172 Mbps,22118 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,214 Mbps,27443 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,90 ms,39 Mbps,4993 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,97 ms,315 Mbps,40345 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,77 ms,45 Mbps,5818 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,144 ms,238 Mbps,30515 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,235 Mbps,30105 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,91 ms,283 Mbps,36249 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,10 ms,34 Mbps,4420 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,224 Mbps,28672 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,76 ms,485 Mbps,62156 kB/s
143.47.244.160,443,2a0b:21c0:100a:1b1:0:39a0:cdd:d0a1,DE,Frankfurt,隧道,109 ms,224 Mbps,28774 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,79 ms,304 Mbps,38912 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,67 ms,503 Mbps,64409 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,35 Mbps,4501 kB/s
144.22.252.124,443,144.22.252.124,BR,S
