中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.219.103,US,Seattle,隧道,26 ms,880 Mbps,112640 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:fd,US,Los Angeles,隧道,30 ms,93 Mbps,11980 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,1 ms,797 Mbps,102092 kB/s
184.169.181.217,443,184.169.181.217,US,Portland,中转,35 ms,1440 Mbps,184320 kB/s
129.146.46.164,443,129.146.46.164,328 Mbps,42086 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,9 ms,872 Mbps,111616 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,22 ms,57 Mbps,7300 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,575 Mbps,73625 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,604 Mbps,77312 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,31 ms,1024 Mbps,131072 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,79 ms,260 Mbps,33382 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,77 ms,422 Mbps,54067 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,257 Mbps,32972 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,66 ms,385 Mbps,49356 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,106 ms,0 Mbps,98 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,150 ms,184 Mbps,23654 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,208 Mbps,26624 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,158 ms,37 Mbps,4853 kB/s
158.178.155.231,443,2a0b:21c0:100a:1b6:0:2e49:b5d6:6672,DE,Frankfurt,隧道,153 ms,72 Mbps,9310 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,76 ms,44 Mbps,5706 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,80 ms,46 Mbps,5980 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,187 ms,113 Mbps,14540 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,171 ms,38 Mbps,4872 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,162 ms,167 Mbps,21401 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,186 ms,3 Mbps,438 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,146 ms,147 Mbps,18841 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:11d,KR,Seoul,隧道,148 ms,131 Mbps,16793 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,34 Mbps,4475 kB/s
158.101.217.62,443,163.123.193.6,DE,Frankfurt,隧道,157 ms,115 Mbps,14745 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,183 ms,36 Mbps,4608 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,160 ms,114 Mbps,14643 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,195 ms,92 Mbps,11776 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,177 ms,40 Mbps,5146 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,141 Mbps,18124 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,170 ms,39 Mbps,5102 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,157 ms,103 Mbps,13209 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:41,KR,Seoul,隧道,145 ms,20 Mbps,2631 kB/s
158.101.220.192,443,98.98.166.58,US,Frankfurt,隧道,155 ms,108 Mbps,13824 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,185 ms,48 Mbps,6228 kB/s
144.24.167.37,443,2606:f240:f00:2be4:0:a701:e50b:2a94,US,Frankfurt,隧道,154 ms,118 Mbps,15155 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,36 Mbps,4651 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,187 ms,12 Mbps,1568 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,248 ms,23 Mbps,2979 kB/s
