中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,22 ms,40 Mbps,5186 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,591 Mbps,75673 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,281 Mbps,36044 kB/s
129.146.7.98,443,2a09:bac5:60ef:183c::26a:85,US,Los Angeles,隧道,68 ms,57 Mbps,7392 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,75 ms,345 Mbps,44236 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,70 ms,353 Mbps,45260 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,1 Mbps,197 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,71 ms,412 Mbps,52736 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,36 ms,476 Mbps,61030 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,54 ms,489 Mbps,62668 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,282 Mbps,36147 kB/s
141.144.207.131,443,98.98.156.6,DE,Frankfurt,隧道,100 ms,228 Mbps,29286 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,364 Mbps,46694 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,102 ms,47 Mbps,6140 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,43 Mbps,5512 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,110 ms,43 Mbps,5543 kB/s
132.226.132.131,443,2a0b:21c0:1007:1ca:0:92b:12ac:6a77,DE,Frankfurt,隧道,102 ms,237 Mbps,30412 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,76 ms,240 Mbps,30822 kB/s
158.101.209.113,443,2a0b:21c0:1007:cb:0:68e2:36ac:5842,DE,Frankfurt,隧道,94 ms,224 Mbps,28672 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:1b6d:b0e2:ae9,DE,Frankfurt,隧道,91 ms,232 Mbps,29696 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,249 Mbps,31948 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,75 ms,280 Mbps,35942 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,115 ms,49 Mbps,6330 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,58 ms,340 Mbps,43520 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,230 Mbps,29491 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,11 ms,109 Mbps,14028 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,65 ms,32 Mbps,4187 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,271 Mbps,34713 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,188 Mbps,24166 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,106 ms,222 Mbps,28467 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,211 Mbps,27033 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,81 ms,42 Mbps,5477 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,216 ms,92 Mbps,11776 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,102 ms,437 Mbps,56012 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,12 ms,32 Mbps,4210 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,91 ms,252 Mbps,32256 kB/s
152.70.56.130,443,2606:f240:f00:6acf:0:5775:b81b:54e9,US,Frankfurt,隧道,101 ms,250 Mbps,32051 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,100 ms,28 Mbps,3628 kB/s
152.70.52.238,443,2a0b:21c0:1007:ca:0:6269:ddfb:d6a8,DE,Frankfurt,隧道,131 ms,203 Mbps,26009 kB/s
144.22.252.124,443,144.22.252.124,BR,S
