中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,28 ms,578 Mbps,74035 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,64 ms,739 Mbps,94617 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,104 Mbps,13312 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,62 ms,364 Mbps,46592 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,260 Mbps,33382 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,212 Mbps,27136 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,20 ms,72 Mbps,9250 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,62 ms,277 Mbps,35532 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,68 ms,256 Mbps,32768 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d3:1c,US,San Jose,隧道,72 ms,181 Mbps,23244 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,82 ms,208 Mbps,26624 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,53 ms,29 Mbps,3826 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,72 ms,88 Mbps,11264 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,70 ms,257 Mbps,32972 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,235 Mbps,30105 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,49 Mbps,6285 kB/s
130.61.23.77,443,130.61.23.77,143 Mbps,18329 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,71 ms,248 Mbps,31744 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,90 ms,42 Mbps,5408 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,58 ms,45 Mbps,5875 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,228 Mbps,29286 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,60 ms,38 Mbps,4867 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,18 ms,66 Mbps,8505 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,77 ms,256 Mbps,32768 kB/s
152.70.181.193,443,2a0b:21c0:1007:c9:0:a30d:15c5:bbe,DE,Frankfurt,隧道,91 ms,231 Mbps,29593 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,67 ms,292 Mbps,37376 kB/s
43.131.49.250,443,43.131.49.250,DE,Amsterdam,中转,90 ms,173 Mbps,22220 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,93 ms,108 Mbps,13926 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,194 Mbps,24883 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,8 Mbps,1049 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,11 ms,2 Mbps,299 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,187 Mbps,23961 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,60 Mbps,7696 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,90 ms,37 Mbps,4846 kB/s
144.22.252.124,443,144.22.252.124,BR,S
