中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,289 Mbps,37068 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,43 ms,1928 Mbps,246784 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,29 ms,1088 Mbps,139264 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,32 ms,668 Mbps,85504 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,1488 Mbps,190464 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,41 ms,690 Mbps,88371 kB/s
129.146.7.98,443,2a09:bac5:60ef:183c::26a:84,US,Los Angeles,隧道,22 ms,73 Mbps,9389 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,6 ms,1664 Mbps,212992 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,38 ms,69 Mbps,8925 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,61 ms,74 Mbps,9488 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,37 ms,20 Mbps,2660 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::1bd:d7,US,Los Angeles,隧道,72 ms,43 Mbps,5516 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,72 ms,313 Mbps,40140 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,663 Mbps,84889 kB/s
35.230.79.26,443,35.203.190.52,US,Seattle,隧道,28 ms,896 Mbps,114688 kB/s
35.197.23.75,443,35.203.190.52,US,Seattle,隧道,65 ms,912 Mbps,116736 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,33 ms,41 Mbps,5352 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,42 ms,260 Mbps,33382 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,33 ms,67 Mbps,8676 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,200 Mbps,25702 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,100 ms,180 Mbps,23040 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,68 ms,43 Mbps,5564 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,133 ms,36 Mbps,4645 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,131 ms,142 Mbps,18227 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,70 ms,32 Mbps,4194 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,130 Mbps,16691 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,102 ms,48 Mbps,6206 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,433 Mbps,55500 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,56 ms,382 Mbps,48947 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,149 ms,39 Mbps,5056 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,155 ms,44 Mbps,5715 kB/s
47.89.182.61,443,47.251.149.49,US,San Jose,隧道,71 ms,2 Mbps,347 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,17 Mbps,2228 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,150 ms,111 Mbps,14233 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,414 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,27 ms,79 Mbps,10137 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,73 ms,284 Mbps,36352 kB/s
158.180.15.218,443,98.98.166.202,US,Frankfurt,隧道,155 ms,100 Mbps,12800 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,130 ms,43 Mbps,5551 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,176 ms,24 Mbps,3165 kB/s
152.70.88.98,443,2a09:bac5:4757:155::22:fe,KR,Seoul,隧道,130 ms,27 Mbps,3561 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,105 ms,37 Mbps,4809 kB/s
