中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,11 ms,5 Mbps,756 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,87 ms,228 Mbps,29184 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,68 ms,348 Mbps,44646 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,84 ms,351 Mbps,44953 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,553 Mbps,70860 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,83 ms,308 Mbps,39526 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,10 ms,17 Mbps,2177 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,59 ms,695 Mbps,88985 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,292 Mbps,37478 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,269 Mbps,34508 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,1 ms,41 Mbps,5364 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,92 ms,345 Mbps,44236 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,95 ms,51 Mbps,6623 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,104 ms,43 Mbps,5565 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,6 ms,74 Mbps,9577 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,113 ms,16 Mbps,2142 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,105 ms,40 Mbps,5230 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,73 ms,384 Mbps,49254 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,48 ms,54 Mbps,6969 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,97 ms,25 Mbps,3247 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,241 Mbps,30924 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,14 ms,88 Mbps,11366 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,243 Mbps,31129 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,93 ms,321 Mbps,41164 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,80 ms,387 Mbps,49561 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,24 ms,94 Mbps,12083 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,105 ms,49 Mbps,6330 kB/s
168.138.149.17,443,168.138.149.17,BR,S
