中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,276 Mbps,35430 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,709 Mbps,90828 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,31 ms,742 Mbps,95027 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,66 Mbps,8454 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,284 Mbps,36454 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,244 Mbps,31334 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,398 Mbps,50995 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,92 ms,363 Mbps,46489 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,79 ms,264 Mbps,33792 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,11 ms,12 Mbps,1644 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,68 ms,376 Mbps,48128 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,75 ms,400 Mbps,51200 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,22 ms,616 Mbps,78950 kB/s
141.148.237.106,443,2606:f240:f00:83a7:0:4ed9:8309:85d6,US,Frankfurt,隧道,88 ms,235 Mbps,30105 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,104 ms,209 Mbps,26828 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,30 ms,104 Mbps,13414 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,41 Mbps,5291 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,231 Mbps,29593 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,264 Mbps,33894 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,91 ms,0 Mbps,24 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,116 ms,44 Mbps,5740 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,42 Mbps,5486 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,335 Mbps,42905 kB/s
141.147.99.216,443,2a0b:21c0:1007:c8:0:8503:ed02:923f,DE,Frankfurt,隧道,118 ms,256 Mbps,32768 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,98 ms,17 Mbps,2197 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,78 ms,244 Mbps,31334 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,99 ms,46 Mbps,5931 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,91 ms,43 Mbps,5603 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,91 ms,308 Mbps,39424 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,231 Mbps,29593 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,69 ms,298 Mbps,38195 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,22 ms,63 Mbps,8085 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,78 ms,234 Mbps,30003 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,188 ms,117 Mbps,15052 kB/s
141.147.13.17,443,2a0b:21c0:1007:1c7:0:b28a:1271:5589,DE,Frankfurt,隧道,98 ms,210 Mbps,26931 kB/s
144.22.252.124,443,144.22.252.124,BR,S
