中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,88 ms,349 Mbps,44748 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,9 ms,7 Mbps,956 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,85 ms,338 Mbps,43315 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,27 ms,564 Mbps,72192 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::1bd:ea,US,Los Angeles,隧道,73 ms,77 Mbps,9927 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,81 ms,340 Mbps,43622 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,260 Mbps,33280 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,10 ms,112 Mbps,14438 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,61 ms,378 Mbps,48435 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,87 ms,332 Mbps,42496 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,85 ms,374 Mbps,47923 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,70 Mbps,9077 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,52 ms,664 Mbps,85094 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,5 Mbps,651 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,97 ms,299 Mbps,38297 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,30 ms,423 Mbps,54169 kB/s
132.226.31.178,443,2a09:bac5:60eb:78::c:347,US,Los Angeles,隧道,92 ms,46 Mbps,5923 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,64 ms,1 Mbps,245 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,467 Mbps,59801 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,111 ms,201 Mbps,25804 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,6 ms,40 Mbps,5165 kB/s
141.148.243.63,443,2a0b:21c0:1007:c8:0:8ef2:e3cc:260e,DE,Frankfurt,隧道,117 ms,119 Mbps,15257 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,37 ms,44 Mbps,5742 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,66 ms,39 Mbps,5061 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,211 Mbps,27033 kB/s
144.21.62.141,443,2a0b:21c0:1007:1ca:0:fab8:1157:2d85,DE,Frankfurt,隧道,112 ms,118 Mbps,15155 kB/s
