中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,289 Mbps,37068 kB/s
35.197.23.75,443,35.197.107.113,US,Seattle,隧道,51 ms,453 Mbps,58060 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,408 Mbps,52326 kB/s
198.23.196.40,443,198.23.196.40,US,Buffalo,中转,37 ms,248 Mbps,31744 kB/s
35.230.79.26,443,35.197.107.113,US,Seattle,隧道,52 ms,429 Mbps,54988 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,46 Mbps,5969 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,365 Mbps,46796 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,31 ms,623 Mbps,79769 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,184 Mbps,23654 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,392 Mbps,50278 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,373 Mbps,47820 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,21 ms,493 Mbps,63180 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,36 ms,428 Mbps,54886 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,55 ms,188 Mbps,24166 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,135 ms,338 Mbps,43315 kB/s
192.18.150.121,443,2a09:bac1:14e0:248::2ac:2c,CA,Toronto,隧道,49 ms,356 Mbps,45568 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,187 ms,678 Mbps,86835 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,106 Mbps,13619 kB/s
107.172.218.159,443,104.28.201.73,US,San Jose,隧道,59 ms,247 Mbps,31641 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,52 ms,358 Mbps,45875 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,349 Mbps,44748 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,56 ms,46 Mbps,5915 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,200 Mbps,25702 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,49 Mbps,6335 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,67 ms,36 Mbps,4641 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,31 ms,27 Mbps,3551 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,415 Mbps,53145 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,183 Mbps,23449 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,108 ms,150 Mbps,19251 kB/s
13.57.182.91,443,2a09:bac1:76a0:1cf0::4:265,US,San Jose,隧道,69 ms,286 Mbps,36659 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,162 ms,442 Mbps,56627 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,101 ms,30 Mbps,3865 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,107 ms,45 Mbps,5869 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,256 ms,62 Mbps,7999 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,129 ms,168 Mbps,21504 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,256 ms,45 Mbps,5788 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,192 ms,95 Mbps,12185 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,216 ms,2 Mbps,310 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,251 ms,50 Mbps,6503 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,213 ms,2 Mbps,309 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,260 ms,44 Mbps,5695 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,255 ms,45 Mbps,5772 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,256 ms,53 Mbps,6891 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,251 ms,47 Mbps,6107 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,257 ms,51 Mbps,6642 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,208 ms,38 Mbps,4925 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,162 ms,35 Mbps,4503 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,262 ms,53 Mbps,6867 kB/s
47.245.115.6,443,47.245.115.6,SG,Singapore,中转,256 ms,55 Mbps,7092 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,262 ms,62 Mbps,8059 kB/s
8.219.3.53,443,8.219.3.53,SG,Singapore,中转,255 ms,52 Mbps,6681 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,250 ms,49 Mbps,6300 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,256 ms,48 Mbps,6217 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,253 ms,4 Mbps,618 kB/s
8.222.205.210,443,8.222.205.210,SG,Singapore,中转,255 ms,46 Mbps,5901 kB/s
8.219.156.148,443,8.219.156.148,SG,Singapore,中转,255 ms,46 Mbps,5902 kB/s
8.222.128.131,443,8.222.128.131,SG,Singapore,中转,251 ms,46 Mbps,5919 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,177 ms,39 Mbps,5052 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,215 ms,31 Mbps,4075 kB/s
8.219.137.50,443,8.219.137.50,SG,Singapore,中转,252 ms,66 Mbps,8543 kB/s
8.219.170.223,443,8.219.170.223,SG,Singapore,中转,258 ms,34 Mbps,4421 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,202 ms,88 Mbps,11264 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,325 ms,52 Mbps,6777 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,216 ms,36 Mbps,4633 kB/s
47.236.116.182,443,47.236.116.182,SG,Singapore,中转,251 ms,53 Mbps,6817 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,65 ms,346 Mbps,44339 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,255 ms,46 Mbps,5896 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,38 ms,1048 Mbps,134144 kB/s
13.57.249.176,443,13.57.249.176,US,,中转,64 ms,341 Mbps,43724 kB/s
204.110.220.3,443,204.110.220.107,US,,隧道,65 ms,308 Mbps,39526 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,209 ms,3 Mbps,451 kB/s
3.135.201.228,443,3.135.201.228,US,,中转,50 ms,650 Mbps,83251 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,125 ms,137 Mbps,17612 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,52 ms,255 Mbps,32665 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,65 ms,369 Mbps,47308 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,53 ms,175 Mbps,22425 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,129 ms,177 Mbps,22732 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,23 ms,796 Mbps,101888 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,230 ms,48 Mbps,6217 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,107 ms,180 Mbps,23142 kB/s
18.217.204.236,443,18.217.204.236,US,,中转,110 ms,638 Mbps,81715 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,110 ms,182 Mbps,23347 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,117 ms,180 Mbps,23040 kB/s
168.138.70.29,443,168.138.70.29,CA,Toronto,中转,48 ms,49 Mbps,6289 kB/s
146.70.175.105,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,138 ms,180 Mbps,23040 kB/s
146.70.175.115,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,101 ms,177 Mbps,22732 kB/s
144.21.51.110,443,144.21.51.110,GB,Brussels,中转,95 ms,196 Mbps,25190 kB/s
35.199.37.84,443,35.199.37.84,US,,中转,40 ms,848 Mbps,108544 kB/s
146.70.175.187,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,104 ms,180 Mbps,23040 kB/s
47.243.161.235,443,47.243.161.235,HK,Hong Kong,中转,202 ms,87 Mbps,11161 kB/s
103.137.63.3,443,122.118.134.91,TW,,隧道,202 ms,76 Mbps,9733 kB/s
146.70.175.113,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,106 ms,179 Mbps,22937 kB/s
146.70.175.168,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,102 ms,177 Mbps,22732 kB/s
146.70.175.167,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,162 ms,178 Mbps,22835 kB/s
129.153.165.237,443,129.153.165.237,US,Ashburn,中转,83 ms,280 Mbps,35840 kB/s
8.219.101.138,443,8.219.101.138,SG,Singapore,中转,256 ms,46 Mbps,5961 kB/s
8.219.152.195,443,8.219.152.195,SG,Singapore,中转,255 ms,48 Mbps,6203 kB/s
146.70.175.120,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,107 ms,164 Mbps,21094 kB/s
146.70.175.102,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,167 ms,164 Mbps,21094 kB/s
146.70.175.188,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,103 ms,164 Mbps,20992 kB/s
54.203.85.46,443,204.110.220.57,US,,隧道,65 ms,268 Mbps,34304 kB/s
