中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.215.237,US,Seattle,隧道,39 ms,755 Mbps,96665 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,30 ms,318 Mbps,40755 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,17 ms,57 Mbps,7317 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,223 Mbps,28569 kB/s
35.197.23.75,443,35.212.215.237,US,Seattle,隧道,25 ms,742 Mbps,95027 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,856 Mbps,109568 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,1384 Mbps,177152 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,184 Mbps,23654 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,34 ms,591 Mbps,75673 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::1bd:fd,US,Los Angeles,隧道,24 ms,92 Mbps,11878 kB/s
129.146.46.164,443,129.146.46.164,374 Mbps,47923 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,688 Mbps,88064 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,27 ms,484 Mbps,61952 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,18 ms,888 Mbps,113664 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,136 Mbps,17510 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,23 ms,456 Mbps,58470 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,112 Mbps,14438 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,76 ms,43 Mbps,5628 kB/s
8.222.171.165,443,8.222.213.200,SG,Singapore,隧道,181 ms,89 Mbps,11468 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,157 ms,47 Mbps,6024 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,160 ms,45 Mbps,5778 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,156 Mbps,20070 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,108 ms,155 Mbps,19865 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,181 ms,143 Mbps,18329 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,175 ms,40 Mbps,5195 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,124 Mbps,15872 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,179 ms,3 Mbps,404 kB/s
