中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,103 ms,426 Mbps,54579 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,51 ms,485 Mbps,62156 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,84 ms,202 Mbps,25907 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,425 Mbps,54476 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,67 ms,425 Mbps,54476 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,109 ms,29 Mbps,3822 kB/s
141.148.241.78,443,2a0b:21c0:1007:1c9:0:629b:4700:af6,DE,Frankfurt,隧道,131 ms,196 Mbps,25190 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,33 ms,679 Mbps,86937 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,27 ms,856 Mbps,109568 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,28 ms,34 Mbps,4387 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,23 ms,1088 Mbps,139264 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,118 ms,204 Mbps,26214 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,5 Mbps,710 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,62 ms,44 Mbps,5714 kB/s
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,58 ms,502 Mbps,64307 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,56 ms,38 Mbps,4867 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,67 ms,88 Mbps,11264 kB/s
129.80.13.33,443,2604:980:1003:ee:0:b559:e735:b2ff,US,Ashburn,隧道,70 ms,436 Mbps,55910 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,178 Mbps,22835 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,23 ms,55 Mbps,7071 kB/s
152.70.55.39,443,98.98.166.182,US,Frankfurt,隧道,109 ms,181 Mbps,23244 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,43 Mbps,5582 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,22 Mbps,2884 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,189 ms,165 Mbps,21196 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,304 Mbps,38912 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,196 Mbps,25190 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,48 ms,498 Mbps,63795 kB/s
152.70.22.175,443,2a0b:21c0:100a:1b5:0:ba78:7ce9:406,DE,Frankfurt,隧道,113 ms,94 Mbps,12083 kB/s
150.230.22.152,443,2606:f240:f00:a683:0:2071:1fe7:115d,US,Frankfurt,隧道,110 ms,167 Mbps,21401 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,233 Mbps,29900 kB/s
146.56.173.107,443,130.162.140.114,KR,Seoul,隧道,194 ms,82 Mbps,10547 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,111 ms,47 Mbps,6110 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,111 ms,180 Mbps,23142 kB/s
129.80.82.83,443,2604:980:1003:ed:0:3790:1ff0:5c49,US,Ashburn,隧道,38 ms,418 Mbps,53555 kB/s
141.148.224.54,443,2a0b:21c0:1007:1cb:0:6db8:db07:5027,DE,Frankfurt,隧道,121 ms,170 Mbps,21811 kB/s
8.222.178.150,443,47.84.41.244,SG,Singapore,隧道,223 ms,48 Mbps,6240 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,187 ms,94 Mbps,12083 kB/s
150.230.107.89,443,107.151.176.166,US,Los Angeles,隧道,188 ms,98 Mbps,12595 kB/s
158.101.217.62,443,2a0b:21c0:100a:1b2:0:3729:6849:109e,DE,Frankfurt,隧道,121 ms,186 Mbps,23859 kB/s
168.138.149.17,443,168.138.149.17,BR,S
