中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ec:1173::1bd:fe,US,Los Angeles,隧道,18 ms,64 Mbps,8207 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,316 Mbps,40550 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,51 ms,872 Mbps,111616 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,34 ms,685 Mbps,87756 kB/s
35.197.23.75,443,35.247.120.3,US,Seattle,隧道,72 ms,539 Mbps,69017 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1080 Mbps,138240 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,63 ms,303 Mbps,38809 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,35 ms,45 Mbps,5868 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,37 ms,1080 Mbps,138240 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,65 ms,880 Mbps,112640 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,656 Mbps,84070 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,96 ms,632 Mbps,80998 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,107 Mbps,13721 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,60 ms,19 Mbps,2484 kB/s
34.82.76.253,443,34.145.7.247,US,Seattle,隧道,38 ms,557 Mbps,71372 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,497 Mbps,63692 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,17 ms,258 Mbps,33075 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,46 ms,66 Mbps,8505 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,158 ms,333 Mbps,42700 kB/s
35.230.79.26,443,35.247.120.3,US,Seattle,隧道,36 ms,566 Mbps,72499 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,365 Mbps,46796 kB/s
150.136.241.40,443,150.136.241.40,337 Mbps,43212 kB/s
150.136.241.40,,,隧道,0 ms,null Mbps,null kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,66 ms,345 Mbps,44236 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,161 ms,41 Mbps,5370 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,46 ms,46 Mbps,5964 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,118 ms,33 Mbps,4327 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,140 ms,135 Mbps,17305 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,138 ms,137 Mbps,17612 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,139 ms,47 Mbps,6028 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,141 ms,131 Mbps,16793 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,174 ms,3 Mbps,398 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,137 ms,42 Mbps,5460 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,132 ms,135 Mbps,17305 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,132 ms,129 Mbps,16588 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,147 ms,96 Mbps,12288 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,149 ms,111 Mbps,14233 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,197 ms,128 Mbps,16384 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,165 ms,41 Mbps,5351 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,134 Mbps,17203 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,136 ms,38 Mbps,4895 kB/s
193.122.110.171,443,193.122.110.171,KR,Tokyo,中转,214 ms,42 Mbps,5419 kB/s
8.211.18.106,443,2a0b:21c0:1007:1cb:0:959f:7ea3:583b,DE,Frankfurt,隧道,143 ms,122 Mbps,15667 kB/s
141.147.79.209,443,2a0b:21c0:100a:1fa:0:94d9:c527:1731,DE,Frankfurt,隧道,148 ms,105 Mbps,13516 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,178 ms,84 Mbps,10752 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,158 ms,40 Mbps,5221 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,175 ms,78 Mbps,10035 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,181 ms,67 Mbps,8632 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,147 ms,43 Mbps,5533 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,133 ms,75 Mbps,9604 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,231 ms,46 Mbps,5939 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,179 ms,64 Mbps,8194 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,181 ms,72 Mbps,9233 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,291 ms,0 Mbps,66 kB/s
158.101.212.255,443,2606:f240:f00:6acf:0:ec2d:c61f:7c34,US,Frankfurt,隧道,138 ms,124 Mbps,15872 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,133 ms,136 Mbps,17510 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,189 ms,83 Mbps,10649 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,174 ms,90 Mbps,11571 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,177 ms,80 Mbps,10342 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,175 ms,83 Mbps,10649 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,178 ms,76 Mbps,9735 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,179 ms,84 Mbps,10854 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,152 ms,40 Mbps,5240 kB/s
8.219.66.156,443,8.219.66.156,SG,Osaka,中转,174 ms,67 Mbps,8576 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,36 ms,84 Mbps,10752 kB/s
8.218.63.172,443,8.218.63.172,HK,Hong Kong,中转,247 ms,4 Mbps,576 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,182 ms,73 Mbps,9382 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,37 ms,146 Mbps,18739 kB/s
204.110.220.3,443,204.110.220.197,US,,隧道,34 ms,388 Mbps,49766 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,163 ms,0 Mbps,14 kB/s
103.137.63.3,443,111.247.41.23,TW,,隧道,140 ms,112 Mbps,14336 kB/s
54.203.85.46,443,204.110.220.242,US,,隧道,43 ms,490 Mbps,62771 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,93 ms,327 Mbps,41881 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,51 ms,499 Mbps,63897 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,110 ms,19 Mbps,2479 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,67 ms,16 Mbps,2139 kB/s
