中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,311 Mbps,39833 kB/s
198.46.188.190,443,2a09:bac1:76a0:118::c7:19,US,Buffalo,隧道,25 ms,93 Mbps,11980 kB/s
198.23.196.40,443,198.23.196.40,US,Toronto,中转,51 ms,613 Mbps,78540 kB/s
107.174.88.162,443,107.174.88.162,US,San Jose,中转,52 ms,421 Mbps,53964 kB/s
35.230.79.26,443,34.83.151.232,US,Seattle,隧道,52 ms,442 Mbps,56627 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,52 ms,348 Mbps,44646 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,52 ms,46 Mbps,5917 kB/s
35.197.23.75,443,34.83.151.232,US,Seattle,隧道,54 ms,450 Mbps,57651 kB/s
129.146.169.119,443,2603:c020:6:9488:3ad:8eeb:97ea:8a47,US,Los Angeles,隧道,89 ms,412 Mbps,52736 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,33 ms,404 Mbps,51712 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,363 Mbps,46489 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,108 ms,106 Mbps,13619 kB/s
34.82.76.253,443,34.145.63.188,US,Seattle,隧道,55 ms,460 Mbps,58982 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,396 Mbps,50790 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,114 ms,41 Mbps,5355 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,22 ms,648 Mbps,83046 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,110 ms,188 Mbps,24166 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,213 Mbps,27340 kB/s
34.154.129.158,443,2a0b:21c0:1007:ca:0:def6:5c61:dd94,DE,Frankfurt,隧道,119 ms,166 Mbps,21299 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,160 Mbps,20582 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,136 ms,36 Mbps,4614 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,50 Mbps,6443 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,34 ms,46 Mbps,5963 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,59 ms,444 Mbps,56934 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,149 ms,39 Mbps,5115 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,23 ms,659 Mbps,84377 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,107 ms,186 Mbps,23859 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,27 ms,370 Mbps,47411 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,106 ms,46 Mbps,5973 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,192 Mbps,24678 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,77 ms,452 Mbps,57856 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,125 Mbps,16076 kB/s
