中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:ed,US,Los Angeles,隧道,58 ms,71 Mbps,9160 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,542 Mbps,69427 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,48 Mbps,6238 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,541 Mbps,69324 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,236 Mbps,30208 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,17 ms,788 Mbps,100966 kB/s
138.3.254.39,443,138.3.254.39,DE,232 Mbps,29696 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,224 Mbps,28672 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,71 ms,41 Mbps,5363 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,234 Mbps,30003 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,76 ms,272 Mbps,34918 kB/s
141.148.228.154,443,2606:f240:f00:6acf:0:cb6:73ae:6ec7,US,Frankfurt,隧道,93 ms,221 Mbps,28364 kB/s
152.70.51.161,443,2a0b:21c0:1007:1c8:0:94d0:705a:a8eb,DE,Frankfurt,隧道,89 ms,162 Mbps,20787 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,136 ms,508 Mbps,65126 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,97 ms,45 Mbps,5774 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,69 ms,321 Mbps,41164 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,260 Mbps,33280 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,329 Mbps,42188 kB/s
144.21.51.83,443,2a0b:21c0:100a:1fa:0:ab4a:4b9b:92e8,DE,Frankfurt,隧道,96 ms,104 Mbps,13312 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,86 ms,42 Mbps,5495 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,87 ms,248 Mbps,31846 kB/s
144.22.252.124,443,144.22.252.124,BR,S
