中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,824 Mbps,105472 kB/s
129.146.46.164,443,129.146.46.164,264 Mbps,33894 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,200 Mbps,25702 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,366 Mbps,46899 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,483 Mbps,61849 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,392 Mbps,50176 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,459 Mbps,58777 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,110 ms,76 Mbps,9778 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,41 Mbps,5280 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,51 ms,476 Mbps,60928 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,21 ms,29 Mbps,3761 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,48 ms,7 Mbps,986 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,119 ms,268 Mbps,34304 kB/s
192.9.158.188,443,2a09:bac5:6443:28::4:304,US,San Jose,隧道,113 ms,160 Mbps,20582 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,78 ms,437 Mbps,56012 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,86 ms,394 Mbps,50483 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,341 Mbps,43724 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,18 ms,666 Mbps,85299 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,180 Mbps,23142 kB/s
192.9.138.241,443,192.9.138.241,408 Mbps,52326 kB/s
192.9.138.241,,,隧道,0 ms,null Mbps,null kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,166 ms,99 Mbps,12697 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,101 ms,186 Mbps,23859 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,49 ms,444 Mbps,56934 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,100 ms,39 Mbps,5021 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,168 Mbps,21606 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,122 Mbps,15667 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,48 ms,432 Mbps,55398 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,49 ms,119 Mbps,15257 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,46 Mbps,5983 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,172 ms,109 Mbps,14028 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,101 ms,190 Mbps,24371 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,113 ms,139 Mbps,17817 kB/s
144.21.36.232,443,98.98.156.34,DE,Frankfurt,隧道,115 ms,96 Mbps,12288 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,169 ms,52 Mbps,6741 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,49 ms,39 Mbps,5057 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,192 ms,37 Mbps,4740 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,100 ms,36 Mbps,4699 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,195 ms,36 Mbps,4627 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,259 ms,19 Mbps,2552 kB/s
193.123.189.25,443,2a0b:21c0:1007:c7:0:d834:1aff:fa9c,DE,Frankfurt,隧道,111 ms,162 Mbps,20787 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,110 ms,149 Mbps,19148 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,166 ms,34 Mbps,4362 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,111 ms,48 Mbps,6243 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,190 ms,41 Mbps,5302 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,59 ms,44 Mbps,5662 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,166 ms,100 Mbps,12800 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,201 ms,195 Mbps,24985 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,55 ms,50 Mbps,6481 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,68 ms,465 Mbps,59596 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,194 ms,39 Mbps,5033 kB/s
129.159.241.250,443,2606:f240:f00:2be4:0:2b82:c49e:8782,US,Frankfurt,隧道,112 ms,179 Mbps,22937 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,50 ms,22 Mbps,2834 kB/s
138.3.254.39,443,138.3.254.39,166 Mbps,21299 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,97 ms,280 Mbps,35840 kB/s
141.147.72.109,443,2a0b:21c0:100a:1f9:0:8a34:2cc7:9e67,DE,Frankfurt,隧道,111 ms,172 Mbps,22016 kB/s
152.70.50.114,443,2606:f240:f00:83a7:0:63cb:97f:5cff,US,Frankfurt,隧道,110 ms,169 Mbps,21708 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,164 ms,32 Mbps,4129 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,211 ms,77 Mbps,9886 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,165 ms,94 Mbps,12083 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,198 ms,68 Mbps,8794 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,191 ms,24 Mbps,3123 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,166 ms,88 Mbps,11264 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,193 ms,55 Mbps,7076 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,190 ms,35 Mbps,4512 kB/s
144.22.252.124,443,144.22.252.124,BR,S
