中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,392 Mbps,50278 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,28 ms,461 Mbps,59084 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,50 ms,644 Mbps,82432 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,13 ms,62 Mbps,8001 kB/s
193.123.60.41,443,2a0b:21c0:1007:1c9:0:a165:eec7:f308,DE,Frankfurt,隧道,110 ms,228 Mbps,29184 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,80 ms,260 Mbps,33280 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,36 ms,734 Mbps,94003 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,309 Mbps,39628 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,252 Mbps,32256 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,81 ms,300 Mbps,38400 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,113 ms,187 Mbps,23961 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,95 ms,295 Mbps,37785 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,99 ms,223 Mbps,28569 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,75 ms,412 Mbps,52736 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,47 Mbps,6122 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,75 ms,422 Mbps,54067 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,63 ms,398 Mbps,50995 kB/s
129.159.222.164,443,2a0b:21c0:100a:1fa:0:da44:1eeb:3969,DE,Frankfurt,隧道,91 ms,255 Mbps,32665 kB/s
141.147.9.169,443,2a0b:21c0:1007:ca:0:c883:c7d5:719f,DE,Frankfurt,隧道,95 ms,236 Mbps,30310 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,93 ms,47 Mbps,6134 kB/s
141.144.199.182,443,2a0b:21c0:1007:1ca:0:a048:74a4:3c14,DE,Frankfurt,隧道,106 ms,231 Mbps,29593 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,82 ms,207 Mbps,26521 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,97 ms,27 Mbps,3581 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,21 ms,64 Mbps,8311 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,54 ms,55 Mbps,7116 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,76 ms,308 Mbps,39526 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,105 ms,239 Mbps,30617 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,312 Mbps,40038 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,203 ms,8 Mbps,1102 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,102 ms,48 Mbps,6176 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,97 ms,45 Mbps,5812 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,88 ms,257 Mbps,32972 kB/s
141.147.105.212,443,98.98.156.22,DE,Frankfurt,隧道,113 ms,112 Mbps,14336 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,97 ms,48 Mbps,6168 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,118 Mbps,15155 kB/s
130.162.215.254,443,2a0b:21c0:100a:1b3:0:feaf:f7dc:1dee,DE,Frankfurt,隧道,100 ms,236 Mbps,30208 kB/s
141.148.220.141,443,2a09:bac1:36e0:18::1c5:93,IN,Mumbai,隧道,276 ms,38 Mbps,4921 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,185 ms,31 Mbps,4059 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,261 Mbps,33484 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,108 ms,28 Mbps,3629 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,88 ms,240 Mbps,30720 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,17 ms,11 Mbps,1496 kB/s
152.70.49.180,443,2a0b:21c0:1007:1c9:0:9b61:9c23:e77a,DE,Frankfurt,隧道,97 ms,128 Mbps,16486 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,95 ms,205 Mbps,26316 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,64 ms,125 Mbps,16076 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,204 ms,96 Mbps,12288 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,131 ms,8 Mbps,1066 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,87 ms,43 Mbps,5555 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,198 ms,89 Mbps,11468 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,134 ms,52 Mbps,6737 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,258 ms,2 Mbps,260 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::26a:18,US,Los Angeles,隧道,89 ms,49 Mbps,6332 kB/s
129.154.221.61,443,2607:a400:a:6b:0:1569:3ae9:d1e1,US,Los Angeles,隧道,232 ms,84 Mbps,10752 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,89 ms,253 Mbps,32460 kB/s
64.110.86.3,443,107.151.176.166,US,Los Angeles,隧道,203 ms,75 Mbps,9618 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,193 ms,83 Mbps,10649 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,209 ms,39 Mbps,5039 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,250 ms,84 Mbps,10752 kB/s
144.22.252.124,443,144.22.252.124,BR,S
