中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,41 ms,516 Mbps,66048 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,224 Mbps,28672 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,74 ms,272 Mbps,34816 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::312:1c,US,Toronto,隧道,56 ms,136 Mbps,17408 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,89 ms,207 Mbps,26521 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,77 ms,265 Mbps,33996 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,73 ms,279 Mbps,35737 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,84 ms,216 Mbps,27648 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,49 Mbps,6327 kB/s
150.136.169.72,443,150.136.169.72,US,Ashburn,中转,87 ms,268 Mbps,34406 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,288 Mbps,36864 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,4 Mbps,512 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,90 ms,50 Mbps,6415 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,130 Mbps,16691 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,72 ms,344 Mbps,44134 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,49 Mbps,6346 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,245 Mbps,31436 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,27 ms,70 Mbps,9018 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,41 ms,628 Mbps,80486 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,49 ms,856 Mbps,109568 kB/s
