中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,3 ms,72 Mbps,9280 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,450 Mbps,57651 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,47 Mbps,6044 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,78 ms,429 Mbps,54988 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,792 Mbps,101376 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,3 ms,75 Mbps,9720 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,66 ms,300 Mbps,38400 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,88 Mbps,11264 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,315 Mbps,40345 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,87 ms,314 Mbps,40243 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,85 ms,337 Mbps,43212 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,74 ms,332 Mbps,42496 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,109 ms,202 Mbps,25907 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,124 ms,71 Mbps,9117 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,68 ms,351 Mbps,44953 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,212 Mbps,27238 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,220 Mbps,28262 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,396 Mbps,50688 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,244 Mbps,31334 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,94 ms,50 Mbps,6416 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,5 ms,30 Mbps,3853 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,90 ms,320 Mbps,41062 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,280 Mbps,35840 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,99 ms,276 Mbps,35328 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,123 ms,49 Mbps,6286 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,131 Mbps,16793 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,72 ms,36 Mbps,4609 kB/s
193.122.62.253,443,2a0b:21c0:100a:1b2:0:fa58:1028:6788,DE,Frankfurt,隧道,90 ms,124 Mbps,15872 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,107 ms,0 Mbps,28 kB/s
130.61.23.77,443,130.61.23.77,60 Mbps,7747 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,94 ms,244 Mbps,31334 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,182 ms,109 Mbps,14028 kB/s
141.144.204.88,443,98.98.156.34,DE,Frankfurt,隧道,103 ms,232 Mbps,29696 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,44 Mbps,5722 kB/s
168.138.149.17,443,168.138.149.17,BR,S
