中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.196.40,443,198.23.196.40,US,Buffalo,中转,28 ms,597 Mbps,76492 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,284 Mbps,36352 kB/s
35.230.79.26,443,35.230.121.65,US,Seattle,隧道,69 ms,316 Mbps,40550 kB/s
34.118.80.175,443,2a0b:21c0:1007:1c9:0:3e8:fa1:ae5,DE,Frankfurt,隧道,120 ms,214 Mbps,27443 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,622 Mbps,79667 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,60 ms,44 Mbps,5700 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,317 Mbps,40652 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,87 ms,242 Mbps,31027 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,296 Mbps,37888 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,186 ms,49 Mbps,6319 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,87 ms,145 Mbps,18636 kB/s
192.18.150.121,443,2a09:bac1:14e0:248::2ac:2c,CA,Toronto,隧道,134 ms,384 Mbps,49152 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,54 ms,633 Mbps,81100 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,13 ms,401 Mbps,51404 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,105 ms,532 Mbps,68198 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,237 Mbps,30412 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,231 Mbps,29593 kB/s
35.197.23.75,443,35.230.121.65,US,Seattle,隧道,68 ms,309 Mbps,39628 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,17 ms,53 Mbps,6853 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,71 ms,294 Mbps,37683 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,89 ms,29 Mbps,3747 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,181 ms,84 Mbps,10854 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,66 ms,126 Mbps,16179 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,137 ms,220 Mbps,28160 kB/s
